Metric,Value
Universe_Size,1498
Top50_Min_Alpha,0.8130368098159508
Top100_Min_Alpha,0.7742063492063492
Average_Alpha,0.5026496902959394
Top50_Avg_ADV,3012105911.5004463
Top50_Avg_MarketCap,1240582174529.2983
Run_Date,2026-06-12
Engine_Version,2.0.0
