Metric,Value
Portfolio_NAV,10000000
Trade_Value,9999999.999999978
Transaction_Cost,20931.47726900504
Average_Cost_BPS,20.936047084804088
Cost_Pct_NAV,0.0020931477269005043
Run_Date,2026-06-12
Engine_Version,1.0.0
