Symbol,Start_Date,End_Date,Observations,Coverage_Years,Pass_Min_History,Coverage_Score
CAPITALSFB,2024-02-14 00:00:00+05:30,2026-08-04 00:00:00+05:30,610,2.4206349206349205,True,48.41269841269841
CAPLIPOINT,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
CARBORUNIV,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
CARERATING,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
CARRARO,2024-12-30 00:00:00+05:30,2026-08-04 00:00:00+05:30,396,1.5714285714285714,True,31.428571428571427
CARTRADE,2021-08-20 00:00:00+05:30,2026-08-04 00:00:00+05:30,1227,4.869047619047619,True,97.38095238095238
CARYSIL,2021-01-14 00:00:00+05:30,2026-08-04 00:00:00+05:30,1374,5.4523809523809526,True,100.0
CASTROLIND,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
CCL,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
CDSL,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
CEATLTD,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
CEIGALL,2024-08-08 00:00:00+05:30,2026-08-04 00:00:00+05:30,493,1.9563492063492063,True,39.12698412698413
CELLECOR,2023-09-28 00:00:00+05:30,2026-07-31 00:00:00+05:30,701,2.7817460317460316,True,55.63492063492064
CELLO,2023-11-06 00:00:00+05:30,2026-08-04 00:00:00+05:30,677,2.6865079365079363,True,53.73015873015873
CEMPRO,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
CENTENKA,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
CENTRALBK,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
CENTRUM,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
CENTUM,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1632,6.476190476190476,True,100.0
CENTURYPLY,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
CERA,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
CESC,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
CEWATER,2024-12-27 00:00:00+05:30,2026-08-04 00:00:00+05:30,398,1.5793650793650793,True,31.587301587301585
CGCL,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
CGPOWER,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
CGRAPHICS,2024-04-09 00:00:00+05:30,2026-07-31 00:00:00+05:30,573,2.2738095238095237,True,45.476190476190474
CHALET,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
CHAMBLFERT,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
CHEMCON,2020-10-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1444,5.73015873015873,True,100.0
CHEMFAB,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1632,6.476190476190476,True,100.0
CHEMPLASTS,2021-08-24 00:00:00+05:30,2026-08-04 00:00:00+05:30,1225,4.861111111111111,True,97.22222222222221
CHENNPETRO,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
CHOICEIN,2022-04-08 00:00:00+05:30,2026-08-04 00:00:00+05:30,1068,4.238095238095238,True,84.76190476190476
CHOLAFIN,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
CHOLAHLDNG,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
CIEINDIA,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1632,6.476190476190476,True,100.0
CIFL,2025-04-17 00:00:00+05:30,2026-08-04 00:00:00+05:30,322,1.2777777777777777,True,25.555555555555554
CIPLA,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
CLEAN,2021-07-19 00:00:00+05:30,2026-08-04 00:00:00+05:30,1249,4.9563492063492065,True,99.12698412698413
CLSEL,2021-05-12 00:00:00+05:30,2026-08-04 00:00:00+05:30,1294,5.134920634920635,True,100.0
CMSINFO,2021-12-31 00:00:00+05:30,2026-08-04 00:00:00+05:30,1136,4.507936507936508,True,90.15873015873017
CNL,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1632,6.476190476190476,True,100.0
COALINDIA,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
COASTCORP,2021-10-08 00:00:00+05:30,2026-08-04 00:00:00+05:30,1192,4.73015873015873,True,94.6031746031746
COCHINSHIP,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
COFFEEDAY,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
COFORGE,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
COHANCE,2020-03-09 00:00:00+05:30,2026-08-04 00:00:00+05:30,1587,6.2976190476190474,True,100.0
COLPAL,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
COMSYN,2024-01-23 00:00:00+05:30,2026-08-04 00:00:00+05:30,626,2.484126984126984,True,49.682539682539684
CONCOR,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
CONCORDBIO,2023-08-18 00:00:00+05:30,2026-08-04 00:00:00+05:30,732,2.9047619047619047,True,58.0952380952381
CONFIPET,2020-10-23 00:00:00+05:30,2026-08-04 00:00:00+05:30,1431,5.678571428571429,True,100.0
CONTROLPR,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1632,6.476190476190476,True,100.0
CORDSCABLE,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
COROMANDEL,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
COSMOFIRST,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
CRAFTSMAN,2021-03-25 00:00:00+05:30,2026-08-04 00:00:00+05:30,1324,5.253968253968254,True,100.0
CREDITACC,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
CREST,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1632,6.476190476190476,True,100.0
CRISIL,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
CROMPTON,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
CSBBANK,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
CSLFINANCE,2022-07-21 00:00:00+05:30,2026-08-04 00:00:00+05:30,996,3.9523809523809526,True,79.04761904761905
CUB,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
CUMMINSIND,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
CUPID,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
CYBERTECH,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
CYIENT,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
CYIENTDLM,2023-07-10 00:00:00+05:30,2026-08-04 00:00:00+05:30,760,3.015873015873016,True,60.317460317460316
DABUR,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
DALBHARAT,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
DALMIASUG,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1632,6.476190476190476,True,100.0
DAMCAPITAL,2024-12-27 00:00:00+05:30,2026-08-04 00:00:00+05:30,399,1.5833333333333333,True,31.666666666666664
DATAMATICS,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
DATAPATTNS,2021-12-24 00:00:00+05:30,2026-08-04 00:00:00+05:30,1141,4.527777777777778,True,90.55555555555556
DBCORP,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
DBL,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1632,6.476190476190476,True,100.0
DBOL,2022-09-08 00:00:00+05:30,2026-08-04 00:00:00+05:30,965,3.8293650793650795,True,76.5873015873016
DBREALTY,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
DCAL,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
DCBBANK,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
DCMSHRIRAM,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
DCW,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
DCXINDIA,2022-11-11 00:00:00+05:30,2026-08-04 00:00:00+05:30,923,3.6626984126984126,True,73.25396825396825
DDEVPLSTIK,2025-01-15 00:00:00+05:30,2026-08-04 00:00:00+05:30,385,1.5277777777777777,True,30.555555555555557
DECCANCE,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1632,6.476190476190476,True,100.0
DEEDEV,2024-06-26 00:00:00+05:30,2026-08-04 00:00:00+05:30,524,2.0793650793650795,True,41.58730158730159
DEEPAKFERT,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
DEEPAKNTR,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
DEEPINDS,2021-04-27 00:00:00+05:30,2026-08-04 00:00:00+05:30,1307,5.186507936507937,True,100.0
DELHIVERY,2022-05-24 00:00:00+05:30,2026-08-04 00:00:00+05:30,1040,4.126984126984127,True,82.53968253968253
DELTACORP,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
DEN,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1632,6.476190476190476,True,100.0
DENORA,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
DENTA,2025-01-29 00:00:00+05:30,2026-08-04 00:00:00+05:30,376,1.492063492063492,True,29.841269841269842
DENTALKART,2023-06-02 00:00:00+05:30,2026-07-31 00:00:00+05:30,781,3.0992063492063493,True,61.98412698412699
DEVYANI,2021-08-16 00:00:00+05:30,2026-08-04 00:00:00+05:30,1230,4.880952380952381,True,97.61904761904762
DHAMPURSUG,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
DHANBANK,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
DHANUKA,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1632,6.476190476190476,True,100.0
DHARMAJ,2022-12-08 00:00:00+05:30,2026-08-04 00:00:00+05:30,903,3.5833333333333335,True,71.66666666666667
DIACABS,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
DIAMONDYD,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1632,6.476190476190476,True,100.0
DIFFNKG,2024-10-04 00:00:00+05:30,2026-08-04 00:00:00+05:30,454,1.8015873015873016,True,36.03174603174603
DIVGIITTS,2023-03-14 00:00:00+05:30,2026-08-04 00:00:00+05:30,836,3.3174603174603177,True,66.34920634920634
DIVISLAB,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
DIXON,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
DLF,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
DLINKINDIA,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
DMART,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
DMCC,2021-12-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1156,4.587301587301587,True,91.74603174603175
DODLA,2021-06-28 00:00:00+05:30,2026-08-04 00:00:00+05:30,1262,5.007936507936508,True,100.0
DOLATALGO,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
DOLLAR,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
DOMS,2023-12-20 00:00:00+05:30,2026-08-04 00:00:00+05:30,648,2.5714285714285716,True,51.42857142857142
DONEAR,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
DPABHUSHAN,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1632,6.476190476190476,True,100.0
DPEL,2024-07-02 00:00:00+05:30,2026-07-31 00:00:00+05:30,519,2.0595238095238093,True,41.19047619047619
DREAMFOLKS,2022-09-06 00:00:00+05:30,2026-08-04 00:00:00+05:30,967,3.8373015873015874,True,76.74603174603175
DREDGECORP,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
DRREDDY,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
DSSL,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
DVL,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1632,6.476190476190476,True,100.0
DWARKESH,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
DYCL,2022-07-27 00:00:00+05:30,2026-08-04 00:00:00+05:30,994,3.9444444444444446,True,78.88888888888889
DYNAMATECH,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
DYNPRO,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
E2E,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
ECLERX,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
ECOSMOBLTY,2024-09-04 00:00:00+05:30,2026-08-04 00:00:00+05:30,477,1.8928571428571428,True,37.857142857142854
EDELWEISS,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
EFFWA,2024-07-12 00:00:00+05:30,2026-07-31 00:00:00+05:30,510,2.0238095238095237,True,40.476190476190474
EICHERMOT,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
EIDPARRY,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
EIEL,2024-11-29 00:00:00+05:30,2026-08-04 00:00:00+05:30,418,1.6587301587301588,True,33.17460317460317
EIHAHOTELS,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
EIHOTEL,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
EIMCOELECO,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1632,6.476190476190476,True,100.0
EKC,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
ELECON,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
ELECTCAST,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
ELECTHERM,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
ELGIEQUIP,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
ELIN,2022-12-30 00:00:00+05:30,2026-08-04 00:00:00+05:30,887,3.5198412698412698,True,70.3968253968254
EMAMILTD,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
EMBASSY,2020-01-01 00:00:00+05:30,2026-07-31 00:00:00+05:30,1632,6.476190476190476,True,100.0
EMBDL,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
EMCURE,2024-07-10 00:00:00+05:30,2026-08-04 00:00:00+05:30,514,2.0396825396825395,True,40.79365079365079
EMIL,2022-10-17 00:00:00+05:30,2026-08-04 00:00:00+05:30,940,3.7301587301587302,True,74.60317460317461
EMKAY,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
EMSLIMITED,2023-09-21 00:00:00+05:30,2026-08-04 00:00:00+05:30,709,2.8134920634920637,True,56.26984126984127
EMUDHRA,2022-06-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1033,4.099206349206349,True,81.98412698412699
ENDURANCE,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
ENGINERSIN,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
ENTERO,2024-02-16 00:00:00+05:30,2026-08-04 00:00:00+05:30,609,2.4166666666666665,True,48.333333333333336
EPACK,2024-01-30 00:00:00+05:30,2026-08-04 00:00:00+05:30,623,2.4722222222222223,True,49.44444444444444
EPIGRAL,2021-08-18 00:00:00+05:30,2026-08-04 00:00:00+05:30,1226,4.865079365079365,True,97.3015873015873
EPL,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
EQUITASBNK,2020-11-02 00:00:00+05:30,2026-08-04 00:00:00+05:30,1425,5.654761904761905,True,100.0
ERIS,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1632,6.476190476190476,True,100.0
ESABINDIA,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1632,6.476190476190476,True,100.0
ESAFSFB,2023-11-10 00:00:00+05:30,2026-08-04 00:00:00+05:30,674,2.6746031746031744,True,53.492063492063494
ESCORTS,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
ESFL,2023-07-06 00:00:00+05:30,2026-07-31 00:00:00+05:30,758,3.007936507936508,True,60.15873015873016
ESSARSHPNG,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
ESTER,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
ETERNAL,2021-07-23 00:00:00+05:30,2026-08-04 00:00:00+05:30,1246,4.944444444444445,True,98.88888888888889
ETHOSLTD,2022-05-30 00:00:00+05:30,2026-08-04 00:00:00+05:30,1035,4.107142857142857,True,82.14285714285714
EUREKAFORB,2024-09-11 00:00:00+05:30,2026-08-04 00:00:00+05:30,471,1.869047619047619,True,37.38095238095238
EVEREADY,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
EVERESTIND,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1632,6.476190476190476,True,100.0
EXCELINDUS,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1632,6.476190476190476,True,100.0
EXICOM,2024-03-05 00:00:00+05:30,2026-08-04 00:00:00+05:30,598,2.373015873015873,True,47.460317460317455
EXIDEIND,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
EXPLEOSOL,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1632,6.476190476190476,True,100.0
FACT,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
FAIRCHEMOR,2020-12-24 00:00:00+05:30,2026-08-04 00:00:00+05:30,1386,5.5,True,100.0
FAZE3Q,2022-11-18 00:00:00+05:30,2026-08-04 00:00:00+05:30,917,3.638888888888889,True,72.77777777777777
FCL,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
FDC,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
FEDERALBNK,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
FEDFINA,2023-11-30 00:00:00+05:30,2026-08-04 00:00:00+05:30,663,2.630952380952381,True,52.61904761904762
FIEMIND,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
FILATEX,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
FINCABLES,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
FINEORG,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
FINOPB,2021-11-12 00:00:00+05:30,2026-08-04 00:00:00+05:30,1170,4.642857142857143,True,92.85714285714286
FINPIPE,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1632,6.476190476190476,True,100.0
FIRSTCRY,2024-08-13 00:00:00+05:30,2026-08-04 00:00:00+05:30,492,1.9523809523809523,True,39.04761904761905
FIVESTAR,2022-11-21 00:00:00+05:30,2026-08-04 00:00:00+05:30,916,3.634920634920635,True,72.6984126984127
FLAIR,2023-12-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,661,2.623015873015873,True,52.46031746031746
FLUOROCHEM,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
FMGOETZE,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1632,6.476190476190476,True,100.0
FOCUS,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1631,6.472222222222222,True,100.0
FOODSIN,2021-11-16 00:00:00+05:30,2026-08-04 00:00:00+05:30,1167,4.630952380952381,True,92.61904761904762
FORCEMOT,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1593,6.321428571428571,True,100.0
FORTIS,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
FOSECOIND,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
FSL,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
FUSION,2022-11-15 00:00:00+05:30,2026-08-04 00:00:00+05:30,920,3.6507936507936507,True,73.01587301587301
GABRIEL,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
GAEL,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
GAIL,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
GALAPREC,2024-09-09 00:00:00+05:30,2026-08-04 00:00:00+05:30,473,1.876984126984127,True,37.53968253968254
GALAXYSURF,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1632,6.476190476190476,True,100.0
GALLANTT,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
GANDHAR,2023-11-30 00:00:00+05:30,2026-08-04 00:00:00+05:30,663,2.630952380952381,True,52.61904761904762
GANDHITUBE,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1632,6.476190476190476,True,100.0
GANECOS,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
GANESHBE,2021-09-16 00:00:00+05:30,2026-08-04 00:00:00+05:30,1208,4.7936507936507935,True,95.87301587301587
GANESHHOU,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
GARFIBRES,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
GARUDA,2024-10-15 00:00:00+05:30,2026-08-04 00:00:00+05:30,449,1.7817460317460319,True,35.63492063492063
GATEWAY,2022-03-22 00:00:00+05:30,2026-08-04 00:00:00+05:30,1082,4.2936507936507935,True,85.87301587301587
GAYAPROJ,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
GEECEE,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
GENESYS,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
GENUSPOWER,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
GEOJITFSL,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
GESHIP,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
GGBL,2024-07-12 00:00:00+05:30,2026-07-31 00:00:00+05:30,511,2.0277777777777777,True,40.55555555555556
GHCL,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
GHCLTEXTIL,2023-06-12 00:00:00+05:30,2026-08-04 00:00:00+05:30,778,3.0873015873015874,True,61.74603174603175
GICHSGFIN,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
GICRE,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
GILLETTE,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
GIPCL,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
GLAND,2020-11-20 00:00:00+05:30,2026-08-04 00:00:00+05:30,1410,5.595238095238095,True,100.0
GLAXO,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
GLENMARK,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
GLOBAL,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1632,6.476190476190476,True,100.0
GLOBUSSPR,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
GMBREW,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
GMDCLTD,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
