Metric,Value
Initial_Capital,1000000
Final_Capital,4938968.510422973
CAGR,0.3850201229715724
Annual_Return,0.4057185811761219
Annual_Volatility,0.1754632853676648
Sharpe_Ratio,1.9703186364697611
Sortino_Ratio,2.3869543062628837
Max_Drawdown,-0.1840627231991666
Calmar_Ratio,2.091787605222803
Win_Rate,0.6138933764135702
Profit_Factor,1.3965105150290549
Run_Date,2026-06-12
Engine_Version,1.0.0
