Metric,Value
Portfolio_Volatility,0.18217369922339785
Portfolio_Variance,0.033187256688737024
Factor_Risk_Pct,95.81457356876699
Specific_Risk_Pct,4.185426431233014
Effective_Risk_Positions,40.23742311885512
Effective_Factors,3.8907111790547986
Dominant_Factor,PC_1
