Symbol,Annualized_Volatility
GPIL.NS,0.48609449200017096
GPPL.NS,0.37011033717914477
GPTHEALTH.NS,0.3583192710196347
GPTINFRA.NS,0.5662911511798927
GRANULES.NS,0.38954776725673906
GRAPHISAD.NS,0.5102949738316317
GRAPHITE.NS,0.46116659836975915
GRASIM.NS,0.28448409533992663
GRAUWEIL.NS,0.4438823468397319
GRAVITA.NS,0.5090445092960015
GRCL.NS,0.5272438345891066
GREAVESCOT.NS,0.4735797217331622
GREENCHEF.NS,0.519556896253525
GREENLAM.NS,0.4160916796735077
GREENPANEL.NS,0.4219141590315299
GREENPLY.NS,0.42498846515293687
GREENPOWER.NS,0.5305718989643646
GRETEX.NS,0.29788090690429747
GRINDWELL.NS,0.3322658078164818
GRINFRA.NS,0.32347465131588937
GRMOVER.NS,0.487561989142783
GROBTEA.NS,0.5181944647660732
GRPLTD.NS,0.5138772735581347
GRSE.NS,0.5444734057578882
GRWRHITECH.NS,0.5430602488879887
GSFC.NS,0.4288400383900407
GSLSU.NS,0.5269791418543435
GSMFOILS.NS,0.5202704112946515
GSS.NS,0.5367660012711342
GSTL.NS,0.537309002590719
GTECJAINX.NS,0.5290062018446118
GTL.NS,0.5643681466037059
GTLINFRA.NS,0.7120477647147195
GTPL.NS,0.4665560263048964
GUFICBIO.NS,0.46482243761287645
GUJALKALI.NS,0.42836796419632184
GUJAPOLLO.NS,0.4816254779428335
GUJGASLTD.NS,0.3304743598102697
GUJRAFFIA.NS,0.5031212649886339
GULFOILLUB.NS,0.34873685403190474
GULFPETRO.NS,0.508191998515515
GULPOLY.NS,0.48954614793763274
GVKPIL.NS,0.4432973947207698
GVPIL.NS,0.5209853269740049
GVPTECH.NS,0.36500674801479627
GVT&D.NS,0.4686575787633146
HAL.NS,0.37018684446678013
HALEOSLABS.NS,0.5248057643182024
HAPPSTMNDS.NS,0.3509984725150535
HAPPYFORGE.NS,0.29864965057633386
HARDWYN.NS,0.5088102248061352
HARIOMPIPE.NS,0.4800362349154219
HARRMALAYA.NS,0.47298793064270017
HARSHA.NS,0.3555710519919893
HATHWAY.NS,0.46087103981994687
HATSUN.NS,0.3652481218067569
HAVELLS.NS,0.28797942080831723
HAVISHA.NS,0.5965453401238908
HBLENGINE.NS,0.5517161960291502
HBSL.NS,0.557360374615813
HCC.NS,0.5977550183492694
HCG.NS,0.3417089908011604
HCL-INSYS.NS,0.4807031483825178
HCLTECH.NS,0.2781506690490887
HDFCAMC.NS,0.3110381881598865
HDFCBANK.NS,0.2580568075120186
HDFCLIFE.NS,0.2849705815749037
HDIL.NS,0.4629779775857063
HEADSUP.NS,0.5416984416775665
HECPROJECT.NS,0.5128686061010653
HEG.NS,0.4955783759609377
HEIDELBERG.NS,0.28977768950484956
HEMIPROP.NS,0.45547844000931026
HERANBA.NS,0.40504578909564787
HERITGFOOD.NS,0.4333991107465199
HEROMOTOCO.NS,0.29328157016527207
HESTERBIO.NS,0.4170239775193868
HEXATRADEX.NS,0.43017121737997716
HFCL.NS,0.5334924977935321
HGINFRA.NS,0.4430651763183602
HGM.NS,0.5619429751087768
HGS.NS,0.3977502242782252
HIGREEN.NS,0.5826168200977161
HIKAL.NS,0.4667185570812871
HILTON.NS,0.5565007866528816
HIMATSEIDE.NS,0.5255093086074325
HINDALCO.NS,0.3865827144163893
HINDCOMPOS.NS,0.46629231578407276
HINDCON.NS,0.5427344512184206
HINDCOPPER.NS,0.5287898600422063
HINDOILEXP.NS,0.5041071099165066
HINDPETRO.NS,0.37818277897350766
HINDUNILVR.NS,0.23042502675334567
HINDWAREAP.NS,0.4953155829623648
HINDZINC.NS,0.3853024379600126
HIRECT.NS,0.5670254146951398
HISARMETAL.NS,0.5476942155658453
HITECH.NS,0.48592504976005113
HITECHCORP.NS,0.5366036415548058
HITECHGEAR.NS,0.5009803727528207
HLEGLAS.NS,0.4668708598880573
HLVLTD.NS,0.5422256941488764
HMAAGRO.NS,0.3937283450678043
HMT.NS,0.42557117322587196
HMVL.NS,0.4380494122628336
HNDFDS.NS,0.3838985903145663
HOACFOODS.NS,0.5501992471694931
HOLMARC.NS,0.6537266205989397
HOMEFIRST.NS,0.3823017601978559
HOMESFY.NS,0.5508696429967461
HONASA.NS,0.4511406004979687
HONAUT.NS,0.31006833326287864
HPAL.NS,0.38994433055060357
HPIL.NS,0.44917692707164375
HPL.NS,0.545121238942281
HRHNEXT.NS,0.6039100767421045
HSCL.NS,0.4777317979552377
HTMEDIA.NS,0.4881533225466101
HUBTOWN.NS,0.548913754371191
HUDCO.NS,0.4521782633930164
HUHTAMAKI.NS,0.38385938667804625
HYBRIDFIN.NS,0.5736520236081324
IBLFL.NS,0.4485651567683335
IBULLSLTD.NS,0.5992958031541313
ICDSLTD.NS,0.5067125967556011
ICEMAKE.NS,0.5187806762321597
ICICIBANK.NS,0.2889320417678657
ICICIGI.NS,0.27836512549406367
ICICIPRULI.NS,0.3201459783916468
ICIL.NS,0.5677510601811376
ICRA.NS,0.29326845792497247
IDBI.NS,0.4798488989538
IDEA.NS,0.6355952211835735
IDEAFORGE.NS,0.5070438803019441
IDFCFIRSTB.NS,0.37528118339347116
IEML.NS,0.6555107709052398
IEX.NS,0.38843223440530145
IFBAGRO.NS,0.5010970221065386
IFBIND.NS,0.48317271867498157
IFCI.NS,0.5942519134131028
IFGLEXPOR.NS,0.5226809188350177
IGARASHI.NS,0.4984183932682521
IGL.NS,0.3361743567885021
IGPL.NS,0.449820115382941
IIFL.NS,0.4839019541502598
IIFLCAPS.NS,0.5303318317514095
IITL.NS,0.5067799068513336
IKIO.NS,0.4191059017480106
IL&FSENGG.NS,0.4773369238334852
IL&FSTRANS.NS,0.48159945056354875
IMAGICAA.NS,0.5497468970443591
IMFA.NS,0.4814567750977834
IMPAL.NS,0.31300127547847256
IMPEXFERRO.NS,0.6186867564820082
INCREDIBLE.NS,0.5527717540352222
INDBANK.NS,0.5858492495132265
INDGN.NS,0.35881229491557104
INDHOTEL.NS,0.3691089114404904
INDIACEM.NS,0.43257127717857313
INDIAGLYCO.NS,0.4715138960673113
INDIAMART.NS,0.39506233157969
INDIANB.NS,0.42593457426787557
INDIANCARD.NS,0.44404180489142303
INDIANHUME.NS,0.4681864968364399
INDIASHLTR.NS,0.32469770251749963
INDIFRA.NS,0.5130229784298006
INDIGO.NS,0.35584106902511703
INDIGOPNTS.NS,0.3017096253589403
INDIGRID.NS,0.12627642967263109
INDNIPPON.NS,0.41778835083783544
INDOAMIN.NS,0.5476632661336792
INDOBORAX.NS,0.45333674000514096
INDOCO.NS,0.44043174367293403
INDORAMA.NS,0.5126087133950137
INDOSTAR.NS,0.46022266762141517
INDOTECH.NS,0.5604048178301158
INDOTHAI.NS,0.5235881243438135
INDOWIND.NS,0.5537028738980028
INDRAMEDCO.NS,0.4708127911898994
INDSWFTLAB.NS,0.5249962176223084
INDTERRAIN.NS,0.5261523933218305
INDUSINDBK.NS,0.4123651025891884
INDUSTOWER.NS,0.4091313861960402
INFINIUM.NS,0.4421608819151867
INFOBEAN.NS,0.5365407226029993
INFOLLION.NS,0.5240477809813686
INFOMEDIA.NS,0.4848393728668826
INFY.NS,0.27993292799272534
INGERRAND.NS,0.341841569746836
INM.NS,0.5371442504631139
INNOVACAP.NS,0.40146276165956585
INNOVANA.NS,0.5427941446624017
INOXGREEN.NS,0.5254571556845271
INOXINDIA.NS,0.36671902653418115
INOXWIND.NS,0.5486096945064017
INSECTICID.NS,0.40084155682209865
INSPIRE.NS,0.601416796044276
INSPIRISYS.NS,0.5343142812608991
INTELLECT.NS,0.4796861780695144
INTENTECH.NS,0.5875266779343653
INTLCONV.NS,0.44259070907600756
INVENTURE.NS,0.5487056579960295
IOB.NS,0.47999047800946193
IOC.NS,0.2951645569996076
IOLCP.NS,0.4906780482360044
IONEXCHANG.NS,0.4133109366872156
IPCALAB.NS,0.3116214388509163
IPL.NS,0.4052149445877484
IPSL.NS,0.6931891343863339
IRB.NS,0.48608371499994335
IRBINVIT.NS,0.11850142759357449
IRCON.NS,0.4718149804125246
IRCTC.NS,0.3640953608700364
IREDA.NS,0.5051928730681998
IRFC.NS,0.3897484194672163
IRIS.NS,0.5104834430500871
IRISDOREME.NS,0.4561545913697155
IRMENERGY.NS,0.47212632671196725
ISFT.NS,0.5192078812933595
ISGEC.NS,0.4287475131451982
ISHAN.NS,0.6377407663490477
IT.NS,0.209049058939398
ITALIANE.NS,0.599509529112326
ITC.NS,0.24913104577532708
ITDC.NS,0.5056795114672868
ITI.NS,0.525917383483148
IVC.NS,0.496335818219947
IVP.NS,0.5463893248447335
IZMO.NS,0.5847350689350037
J&KBANK.NS,0.4837257335501131
JAGRAN.NS,0.36712181960886187
JAGSNPHARM.NS,0.5569043435011953
JAIBALAJI.NS,0.5128992030600126
JAICORPLTD.NS,0.5489421560985557
JAINAM.NS,0.5150367934458929
JAIPURKURT.NS,0.5242301753854988
JAKHARIA.NS,0.2770279200502714
JALAN.NS,0.4976453019581284
JAMNAAUTO.NS,0.41688518151078574
JASH.NS,0.45349373356819983
JAYAGROGN.NS,0.47058493004163066
JAYBARMARU.NS,0.49756293841155
JAYNECOIND.NS,0.5387171966887493
JAYSREETEA.NS,0.4312144898531149
JBCHEPHARM.NS,0.32087955502454685
JBMA.NS,0.5167913733999393
JETFREIGHT.NS,0.49981346622316053
JETKNIT.NS,0.2936422382760713
JFLLIFE.NS,0.5474930501896504
JGCHEM.NS,0.5230582682927757
JHS.NS,0.5440635231973545
JINDALPHOT.NS,0.5893740859007722
JINDALPOLY.NS,0.4725633158101128
JINDALSAW.NS,0.4943307331282286
JINDALSTEL.NS,0.42447003821996626
JINDRILL.NS,0.5307044727984894
JINDWORLD.NS,0.5401335015045188
JIOFIN.NS,0.3309368811716635
JISLDVREQS.NS,0.514048710198535
JISLJALEQS.NS,0.53877590182617
JITFINFRA.NS,0.5514852875498468
JIWANRAM.NS,0.5430851042318318
JKCEMENT.NS,0.32615899102645096
JKIL.NS,0.42210902417944857
JKLAKSHMI.NS,0.3649436668038713
JKPAPER.NS,0.4346454232281475
JKTYRE.NS,0.44091782169621363
JLHL.NS,0.2887811484758977
JMA.NS,0.4628904166545434
JMFINANCIL.NS,0.4462034045356151
JNKINDIA.NS,0.5210923334107902
JOCIL.NS,0.4702528364313462
JPOLYINVST.NS,0.5185067352569347
JPPOWER.NS,0.5941601306550038
JSFB.NS,0.4599378665875121
JSL.NS,0.46388275334577495
JSLL.NS,0.5693943613312894
JSWDULUX.NS,0.28225533466596114
JSWENERGY.NS,0.44319406259414623
JSWHL.NS,0.4303529452463561
JSWINFRA.NS,0.3753714969819236
JSWSTEEL.NS,0.33315242811247836
JTEKTINDIA.NS,0.46860399556413257
JTLIND.NS,0.4844613339436511
JUBLFOOD.NS,0.3477434973060902
JUBLINGREA.NS,0.44032709454749785
JUBLPHARMA.NS,0.42387178234732
JUNIPER.NS,0.40458398411957586
JUSTDIAL.NS,0.4567054871385423
JWL.NS,0.5562555820319586
JYOTHYLAB.NS,0.33395543673443534
JYOTICNC.NS,0.5096025190287369
JYOTISTRUC.NS,0.5547710303477729
K2INFRA.NS,0.6501767362163027
KABRAEXTRU.NS,0.5507535734166594
KAJARIACER.NS,0.3170070628353717
KAKATCEM.NS,0.43635805348662243
KALAMANDIR.NS,0.44619497300982625
KALYANIFRG.NS,0.4222448136662024
KALYANKJIL.NS,0.440512352105521
KAMATHOTEL.NS,0.5509054053522549
KAMDHENU.NS,0.5110879671548912
KAMOPAINTS.NS,0.5311676342942173
KANANIIND.NS,0.5362351581051058
KANDARP.NS,0.6139640312108013
KANORICHEM.NS,0.4992829297684213
KANPRPLA.NS,0.49319673375236817
KANSAINER.NS,0.29070042006071034
KAPSTON.NS,0.45131651100981457
KARMAENG.NS,0.5516090485489173
KARNIKA.NS,0.5448841778817283
KARURVYSYA.NS,0.40584709955282133
KAUSHALYA.NS,0.641002023422289
KAVDEFENCE.NS,0.47690829309786764
KAYA.NS,0.5104258177110035
KAYNES.NS,0.4831408486115709
KCEIL.NS,0.6126423785281205
KCK.NS,0.6271199454437313
KCP.NS,0.43911306140564244
KCPSUGIND.NS,0.5121612023747105
KDDL.NS,0.5199246041257544
KDL.NS,0.6631408142637515
KEC.NS,0.39395404065530554
KECL.NS,0.5374384096411984
KEEPLEARN.NS,0.503730271522471
KEI.NS,0.4107603389960942
KEL.NS,0.6220718077934451
KELLTONTEC.NS,0.558260010255006
KENNAMET.NS,0.37925841300051993
KERNEX.NS,0.5313274142361553
KESORAMIND.NS,0.5059066840542128
KEYFINSERV.NS,0.6627430793495498
KFINTECH.NS,0.43600424144758526
KHADIM.NS,0.5202091144223436
KHAICHEM.NS,0.5374417174455599
KHAITANLTD.NS,0.4752591765815001
KHANDSE.NS,0.5449855662523604
KHFM.NS,0.511144455860487
KICL.NS,0.38389788685556553
KILITCH.NS,0.4776574613178622
KIMS.NS,0.3135635480952808
KINGFA.NS,0.5033066678692802
KIOCL.NS,0.5758351397017365
KIRIINDUS.NS,0.48345544259610757
KIRLFER.NS,0.4419939041173775
KIRLOSBROS.NS,0.5166546229838999
KIRLOSENG.NS,0.4352486943370848
KIRLOSIND.NS,0.42763967340577747
KIRLPNU.NS,0.43375906968984823
KITEX.NS,0.5274494955498756
KKCL.NS,0.3665373860619121
KLL.NS,0.5976874761225432
KMSUGAR.NS,0.5279440784098748
KNAGRI.NS,0.5276455467497023
KNRCON.NS,0.37669941557931813
KODYTECH.NS,0.6467182622395605
KOHINOOR.NS,0.4677349587286308
KOKUYOCMLN.NS,0.439721921071224
KOLTEPATIL.NS,0.4595955623831792
KONSTELEC.NS,0.6109008427100072
KONTOR.NS,0.609502530340749
KOPRAN.NS,0.5414312490153497
KORE.NS,0.6455423787983268
KOTAKBANK.NS,0.28083944956536927
KOTARISUG.NS,0.5262106056439483
KOTHARIPET.NS,0.544329909541793
KOTHARIPRO.NS,0.5566554524974482
KOTYARK.NS,0.6660596002222785
KOVAI.NS,0.2683233393167992
KPIGREEN.NS,0.5343282094565113
KPIL.NS,0.3706143714725524
KPITTECH.NS,0.4409332384506583
KPRMILL.NS,0.4111063326926073
KRBL.NS,0.4559837107701124
KREBSBIO.NS,0.5791218525976294
KRIDHANINF.NS,0.5848024842849663
KRISHANA.NS,0.4227127540436449
KRISHCA.NS,0.5966266768368571
KRISHIVAL.NS,0.4306780621853124
KRISHNADEF.NS,0.5888768099805295
KRITI.NS,0.4788542621075718
KRITIKA.NS,0.4298390188855938
KRITINUT.NS,0.5248855111520844
KRSNAA.NS,0.3697592114691938
KRYSTAL.NS,0.46335762468260544
KSB.NS,0.35812184398436486
KSCL.NS,0.3843598083187191
KSHITIJPOL.NS,0.5375568765380048
KSL.NS,0.4226434995872877
KSOLVES.NS,0.49224924498713696
KTKBANK.NS,0.3861863650223178
KUANTUM.NS,0.4904478492451666
LAGNAM.NS,0.5163338030280803
LAKPRE.NS,0.48842675566532884
LAL.NS,0.49900806340151665
LALPATHLAB.NS,0.33952250256561334
LAMBODHARA.NS,0.6025709876913681
LANCORHOL.NS,0.5650933326569633
LANDMARK.NS,0.4104509929576721
LANDSMILL.NS,0.7596930160110825
LAOPALA.NS,0.39327390902319787
LASA.NS,0.5810648763156065
LATENTVIEW.NS,0.4138240650059261
LATTEYS.NS,0.4673701265724014
LAURUSLABS.NS,0.3751236514460161
LAXMICOT.NS,0.6297624623856799
LCCINFOTEC.NS,0.48269259469340386
LEMERITE.NS,0.4585769760143493
LEMONTREE.NS,0.4355418405674665
LEXUS.NS,0.5719410404561002
LFIC.NS,0.6036559959877329
LGBBROSLTD.NS,0.42244186983385873
LGHL.NS,0.3975390940377841
LIBAS.NS,0.48447131059417015
LIBERTSHOE.NS,0.4915378460593704
LICHSGFIN.NS,0.3745928579070479
LICI.NS,0.28746056083647675
LICNFNHGP.NS,0.24785400384534748
LIKHITHA.NS,0.4631130785693287
LINC.NS,0.47024610541433326
LINCOLN.NS,0.42391900066205496
LINDEINDIA.NS,0.38719133674636835
LLOYDS.NS,0.6359027681119246
LLOYDSENGG.NS,0.6824127096321881
LLOYDSME.NS,0.3993391005047002
LMW.NS,0.33441485397396087
LODHA.NS,0.4505873857615534
LOKESHMACH.NS,0.5880623909094226
LORDSCHLO.NS,0.5055674736778191
LOTUSEYE.NS,0.5167052290469073
LOVABLE.NS,0.5010925311779488
LOYALTEX.NS,0.48229592890352974
LPDC.NS,0.5889869951613015
LRRPL.NS,0.5872046128895708
LT.NS,0.2784122672394422
LTF.NS,0.40263795399093943
LTFOODS.NS,0.47121597851300306
LTM.NS,0.3386532199380409
LTTS.NS,0.3595468150437886
LUMAXIND.NS,0.411200540416498
LUMAXTECH.NS,0.4794577829866036
LUPIN.NS,0.29494821714245983
LUXIND.NS,0.40143181539748013
LXCHEM.NS,0.4130954714512692
LYKALABS.NS,0.5164564377745897
LYPSAGEMS.NS,0.57640760444656
M&M.NS,0.32766808876576486
M&MFIN.NS,0.4141878394118213
MAANALU.NS,0.599824613043761
MACPOWER.NS,0.535038887039467
MADHAV.NS,0.5197885244212632
MADHAVBAUG.NS,0.5137885456772944
MADHUCON.NS,0.5174384385917207
MADHUSUDAN.NS,0.5546462833404647
MADRASFERT.NS,0.5401898244100978
MAFANG.NS,0.2620183067360232
MAGADSUGAR.NS,0.5182691053064151
MAGNUM.NS,0.5615182828090659
MAGSON.NS,0.5142164387156799
MAHABANK.NS,0.4464794279960149
MAHAPEXLTD.NS,0.5142216449869157
MAHASTEEL.NS,0.4620142867802331
MAHEPC.NS,0.44567861904152295
MAHESHWARI.NS,0.4705002399812302
MAHICKRA.NS,0.4232899476962192
MAHKTECH.NS,0.35797628537274734
MAHLIFE.NS,0.3728356286274854
MAHLOG.NS,0.39885178127605403
MAHSCOOTER.NS,0.3550327972834137
MAHSEAMLES.NS,0.3831756653075643
MAITHANALL.NS,0.43983208670599633
MAITREYA.NS,0.5378267827634023
MAKEINDIA.NS,0.16452386613157768
MAKS.NS,0.4873247914766056
MAL.NS,0.5247676226900035
MALLCOM.NS,0.4400797081617571
MALUPAPER.NS,0.5327991025555471
MANAKALUCO.NS,0.6274675695679951
MANAKCOAT.NS,0.5515547099161672
MANAKSIA.NS,0.471216198867309
MANAKSTEEL.NS,0.5632989069048405
MANALIPETC.NS,0.48693951444447264
MANAPPURAM.NS,0.4225130289710874
MANAV.NS,0.3585717304869191
MANDEEP.NS,0.43533646951934585
MANGALAM.NS,0.4956783046022854
MANGLMCEM.NS,0.39481088213508386
MANINDS.NS,0.5433437795017466
MANINFRA.NS,0.4709606532219557
MANKIND.NS,0.30540643812344864
MANOMAY.NS,0.46989619107783537
MANORAMA.NS,0.4649987895024931
MANORG.NS,0.5047200628426394
MANUGRAPH.NS,0.5809362787450786
MANYAVAR.NS,0.32069515650223124
MAPMYINDIA.NS,0.3918914510688991
MARALOVER.NS,0.523044662231099
MARATHON.NS,0.5294900129519666
MARCO.NS,0.6012913670308299
MARICO.NS,0.2398436390197987
MARINE.NS,0.5080743235329785
MARINETRAN.NS,0.5963335899418826
MARKSANS.NS,0.496826542514418
MARUTI.NS,0.28184055163311056
MASFIN.NS,0.3861917486377426
MASKINVEST.NS,0.5467391944613628
MASTEK.NS,0.45037865575825364
MASTER.NS,0.4314728848253094
MATRIMONY.NS,0.40015702120863067
MAWANASUG.NS,0.5001734647305252
MAXESTATES.NS,0.44387667084822885
MAXHEALTH.NS,0.3678606373442155
MAXIND.NS,0.40844527654036594
MAXPOSURE.NS,0.6225991612365134
MAYURUNIQ.NS,0.41295958931652305
MAZDA.NS,0.4627153169805898
MAZDOCK.NS,0.49417966517605844
MBAPL.NS,0.43258960202244173
MBLINFRA.NS,0.5716263014588482
MCL.NS,0.5466474049611525
MCLEODRUSS.NS,0.5857342838576731
MCON.NS,0.6105015074883975
MCX.NS,0.40252170958415767
MDL.NS,0.5126063044240411
MEDANTA.NS,0.3241150928751729
MEDIASSIST.NS,0.4003287060092005
MEDICAMEQ.NS,0.49523460330015984
MEDICO.NS,0.48986393096701214
MEDPLUS.NS,0.33075133959580416
MEGAFLEX.NS,0.5156162982541664
MEGASTAR.NS,0.4834540721725136
MEGATHERM.NS,0.5663406416988079
MENONBE.NS,0.4574600171395507
MEP.NS,0.5362876136937733
METROBRAND.NS,0.34151056356188636
METROPOLIS.NS,0.36701231609800783
MFSL.NS,0.3463431126066974
MGEL.NS,0.5174037553252621
MGL.NS,0.35011994655707745
MHHL.NS,0.6011604837073234
MHLXMIRU.NS,0.5746596288032193
MHRIL.NS,0.3713283906861292
MICEL.NS,0.6127780582354687
MICROPRO.NS,0.5878446991204058
MIDHANI.NS,0.43858904952428984
MILTON.NS,0.38813653688508265
MINDACORP.NS,0.4323885648204655
MINDPOOL.NS,0.3037373173802491
MINDSPACE.NS,0.1591969563180701
MINDTECK.NS,0.6034724270047428
MIRCELECTR.NS,0.587112363548258
MIRZAINT.NS,0.5422819521624843
MITCON.NS,0.4881108933996913
MITTAL.NS,0.5444463325725866
MKPL.NS,0.4144526210121756
MMFL.NS,0.4239494107566512
MMP.NS,0.5048164357503936
MMTC.NS,0.5434811644337095
MNC.NS,0.16753676566927825
MODIRUBBER.NS,0.4728085589644155
MODISONLTD.NS,0.5117317410909601
MODTHREAD.NS,0.5354034422560208
MOHITIND.NS,0.5261068108904896
MOIL.NS,0.4176363027287615
MOKSH.NS,0.5319262525113114
MOL.NS,0.44023964886206574
MOLDTECH.NS,0.5351405450440593
MOLDTKPAC.NS,0.3595180857594998
MONARCH.NS,0.48730545405528425
MONOPHARMA.NS,0.511023249456278
MONTECARLO.NS,0.4301277807101989
MOREALTY.NS,0.2716559970108211
MOREPENLAB.NS,0.5544412662299115
MOS.NS,0.5860059842938568
MOTHERSON.NS,0.4139544618883675
MOTILALOFS.NS,0.4322728939020076
MOTISONS.NS,0.5542597992172298
MOTOGENFIN.NS,0.5536023119348625
MOXSH.NS,0.5450793739023863
MPHASIS.NS,0.3447776443281619
MPSLTD.NS,0.4779856128357766
MPTODAY.NS,0.4110978381059292
MRF.NS,0.2554541011950679
MRPL.NS,0.4975259882175436
MSPL.NS,0.490612703676615
MSTCLTD.NS,0.5406383754157528
MSUMI.NS,0.2894261954121595
MTARTECH.NS,0.44433418011031206
MTEDUCARE.NS,0.5160068548762108
MTNL.NS,0.5904779719807078
MUFIN.NS,0.4875130531933192
MUFTI.NS,0.4490175765365873
MUKANDLTD.NS,0.48429313860517464
MUKKA.NS,0.41585664612618173
MUKTAARTS.NS,0.5020207842659465
MUNJALAU.NS,0.4681984094938959
MUNJALSHOW.NS,0.3840691157376133
MURUDCERA.NS,0.5365378894169327
MUTHOOTCAP.NS,0.4344302914028499
MUTHOOTFIN.NS,0.35609583895101576
MUTHOOTMF.NS,0.3785926847453281
MVGJL.NS,0.5021345608548727
MVKAGRO.NS,0.5015744604583748
MWL.NS,0.4195818714137479
NACLIND.NS,0.5133603260267237
NAGAFERT.NS,0.5045626529195142
NAGREEKCAP.NS,0.5612819567012787
NAGREEKEXP.NS,0.6052182147685397
NAHARCAP.NS,0.5049375368770561
NAHARINDUS.NS,0.48373580674950695
NAHARPOLY.NS,0.5671660108764187
NAHARSPING.NS,0.48614853062598473
NAM-INDIA.NS,0.38701523013622996
NAMAN.NS,0.6010857739589734
NARMADA.NS,0.42473764634880595
NATCOPHARM.NS,0.3459348525197347
NATHBIOGEN.NS,0.43202383610049516
NATIONALUM.NS,0.4435186769914056
NAUKRI.NS,0.3727769001152729
NAVA.NS,0.5116992788663213
NAVINFLUOR.NS,0.36766658332317614
NAVKARCORP.NS,0.5774676131506412
NAVNETEDUL.NS,0.3776538474322536
NAZARA.NS,0.43233402257485665
NBCC.NS,0.4810271638580274
NBIFIN.NS,0.413724801143252
NCC.NS,0.477236965617073
NCLIND.NS,0.37963057080490725
NDGL.NS,0.521711918750287
NDL.NS,0.5503390861815335
NDLVENTURE.NS,0.4928369602609452
NDRAUTO.NS,0.5563635517589565
NDTV.NS,0.5507587731206529
NECCLTD.NS,0.600713001957807
NECLIFE.NS,0.5835772764716413
NELCAST.NS,0.5202057042420402
NELCO.NS,0.48947700170974706
NEOGEN.NS,0.45419374152415
NESCO.NS,0.33235037527896466
NESTLEIND.NS,0.21823914427187985
NETWEB.NS,0.5363147586243255
NETWORK18.NS,0.5072538558066314
NEULANDLAB.NS,0.5431556436453712
NEWGEN.NS,0.48177305442227586
NEWJAISA.NS,0.6467781590853391
NEXTMEDIA.NS,0.5498726078908936
NFL.NS,0.48963254622739205
NGIL.NS,0.5382696154367422
NGLFINE.NS,0.4852932745935786
NH.NS,0.3334679322592191
NHPC.NS,0.3482611476319518
NIACL.NS,0.4767585987153751
NIBL.NS,0.5543189622553413
NIDAN.NS,0.5461925303959505
NIITLTD.NS,0.5320945392042271
NIITMTS.NS,0.39883507965659115
NILAINFRA.NS,0.5642543349703025
NILASPACES.NS,0.5727237111274828
NILKAMAL.NS,0.30291425633989105
NINSYS.NS,0.4764967330873014
NIPPOBATRY.NS,0.4772121610304462
NIRAJ.NS,0.5077736462533167
NIRAJISPAT.NS,0.47659018179913876
NIRMAN.NS,0.6517929987579605
NITCO.NS,0.5118714496525252
NITINSPIN.NS,0.4466407554187027
NITIRAJ.NS,0.46413559602390797
NKIND.NS,0.5454556090320662
NLCINDIA.NS,0.42810719391819774
NMDC.NS,0.3912211089257329
NOCIL.NS,0.4209093896622486
NOIDATOLL.NS,0.5580496815195035
NORBTEAEXP.NS,0.49231636049293637
NOVAAGRI.NS,0.4973135104988166
NOVARTIND.NS,0.3533561170615943
NPBET.NS,0.25380193829702
NPST.NS,0.59751842307998
NRAIL.NS,0.4714181512837516
NRBBEARING.NS,0.4457444040547746
NRL.NS,0.5419878189179209
NSIL.NS,0.45054293299724113
NSLNISP.NS,0.42523218395938556
NTPC.NS,0.2773443557725824
NUCLEUS.NS,0.4759865168359305
NURECA.NS,0.5196675526348047
NUVAMA.NS,0.45723334079354616
NUVOCO.NS,0.314159904541497
NXST.NS,0.1728377197628218
NYKAA.NS,0.37873382523112287
OAL.NS,0.5013919711855453
OBCL.NS,0.4754881783206882
OBEROIRLTY.NS,0.37217023651608644
OFSS.NS,0.3311272994351231
OIL.NS,0.42078801527249876
OILCOUNTUB.NS,0.5403623921300396
OLECTRA.NS,0.5115664124426549
OLIL.NS,0.5683860151024805
OMAXAUTO.NS,0.560163496013319
OMAXE.NS,0.47843955153079476
OMFURN.NS,0.471687364147865
OMINFRAL.NS,0.5448710874261129
ONDOOR.NS,0.5735669391843788
ONELIFECAP.NS,0.5728238997592152
ONEPOINT.NS,0.506652971252105
ONGC.NS,0.35853772512238896
ONMOBILE.NS,0.5567222333054285
ONWARDTEC.NS,0.5411517668300678
OPTIEMUS.NS,0.5743792026463012
ORBTEXP.NS,0.5552358572451765
ORCHPHARMA.NS,0.45736911130983005
ORIANA.NS,0.6321136411260637
ORICONENT.NS,0.5014989149833744
ORIENTALTL.NS,0.563879889337354
ORIENTBELL.NS,0.509204310606092
ORIENTCEM.NS,0.42740929460276483
ORIENTCER.NS,0.516830565151419
ORIENTELEC.NS,0.35757531875467835
ORIENTHOT.NS,0.4649319809369473
ORIENTLTD.NS,0.5290181260416459
ORIENTPPR.NS,0.4782925434198528
ORISSAMINE.NS,0.5046737552217435
ORTEL.NS,0.5683426237100776
ORTINGLOBE.NS,0.569556570799363
OSIAHYPER.NS,0.5763553197066406
OSWALAGRO.NS,0.5991220661736103
OSWALGREEN.NS,0.5682910865784615
OSWALSEEDS.NS,0.46568925574877695
OWAIS.NS,0.668042212120572
PAGEIND.NS,0.27889976669756256
PAISALO.NS,0.5076114515385154
PAKKA.NS,0.5486069316435311
PALASHSECU.NS,0.5367083362629672
PALREDTEC.NS,0.5604797806339622
