Symbol,Risk_Contribution,Risk_Contribution_Pct
CRISIL.NS,4.07688560145123e-05,0.00025323497189953483
CROMPTON.NS,5.590051323978774e-05,0.0003472249722780593
CROWN.NS,4.98873152694851e-05,0.0003098741077236582
CSBBANK.NS,7.288785089241426e-05,0.00045274149625360325
CSLFINANCE.NS,5.212518178320591e-05,0.0003237745729100071
CTE.NS,9.496613297111834e-05,0.0005898803244758235
CUB.NS,7.50824324533274e-05,0.0004663730977807899
CUBEXTUB.NS,8.486851562478517e-05,0.0005271591668342966
CUMMINSIND.NS,6.327694152459948e-05,0.0003930435159418379
CUPID.NS,7.445692653787502e-05,0.0004624877797118651
CURAA.NS,-1.5106468841150204e-08,-9.383354321073248e-08
CYBERMEDIA.NS,6.333544884323613e-05,0.0003934069330361413
CYBERTECH.NS,0.00011991647135418406,0.0007448588756784973
CYIENT.NS,6.996973143264106e-05,0.00043461565286147805
CYIENTDLM.NS,4.844102658211737e-05,0.00030089051311472904
DABUR.NS,3.495398527911847e-05,0.00021711601318377604
DALBHARAT.NS,7.416284774495683e-05,0.0004606611148960955
DALMIASUG.NS,0.00010907991406782366,0.0006775478066869529
DAMODARIND.NS,0.00011330326356050648,0.0007037810615450423
DANGEE.NS,5.378370957964384e-05,0.00033407648669871024
DATAMATICS.NS,0.00012111386491287361,0.0007522964629406834
DATAPATTNS.NS,7.723325854940469e-05,0.0004797329130723211
DAVANGERE.NS,3.259645561570443e-05,0.00020247226262441626
DBCORP.NS,7.636823893498413e-05,0.0004743598602284454
DBL.NS,0.00011026048164649506,0.0006848808796950338
DBOL.NS,4.6890620928232754e-05,0.0002912601979532098
DBREALTY.NS,0.0001259530000871745,0.0007823546588205463
DBSTOCKBRO.NS,4.39469954094022e-05,0.00027297592416150807
DCAL.NS,0.00012254638002917896,0.0007611945032755437
DCBBANK.NS,8.783275677032678e-05,0.0005455714941982891
DCG.NS,3.691378967255765e-05,0.00022928930081108875
DCI.NS,3.545639164043468e-05,0.00022023670071900564
DCM.NS,8.513267508009863e-05,0.0005287999882549293
DCMFINSERV.NS,3.6830509918337384e-05,0.00022877201020542981
DCMNVL.NS,0.00010107145921693148,0.0006278034420571859
DCMSHRIRAM.NS,7.189521810491447e-05,0.0004465757766180171
DCMSRIND.NS,7.433886921322075e-05,0.00046175446889046957
DCW.NS,0.0001311007278655357,0.0008143296717773907
DCXINDIA.NS,7.142488370570343e-05,0.00044365430346397035
DECCANCE.NS,0.00010161249208956857,0.000631164057431093
DEEM.NS,3.3006571274914325e-05,0.00020501968822298118
DEEPAKFERT.NS,0.0001072570333398369,0.0006662250177972277
DEEPAKNTR.NS,8.931496300651026e-05,0.00055477818997694
DEEPINDS.NS,7.571790636435918e-05,0.000470320331864222
DELAPLEX.NS,4.1684326758223936e-05,0.0002589214009711806
DELHIVERY.NS,4.076155859845974e-05,0.0002531896441388454
DELPHIFX.NS,7.88573335999288e-05,0.0004898208242866023
DELTACORP.NS,0.00010646934212192476,0.0006613322888140429
DELTAMAGNT.NS,9.04795685714086e-05,0.000562012115240776
DEN.NS,0.00011013404394903572,0.0006840955143477265
DENEERS.NS,2.7044655331515335e-05,0.00016798736100103002
DENORA.NS,0.0001000931566364083,0.0006217267342290378
DENTALKART.NS,3.443575623919411e-05,0.00021389704338202215
DESTINY.NS,7.144340205981942e-06,4.4376932986752014e-05
DEVIT.NS,7.909388923622506e-05,0.0004912901851116603
DEVYANI.NS,5.3520195810183656e-05,0.00033243967594344555
DGCONTENT.NS,5.5524482064067665e-05,0.0003448892617988904
DHAMPURSUG.NS,0.00010777787447235566,0.0006694602125623337
DHANBANK.NS,0.00010273121499028274,0.0006381129834010754
DHANUKA.NS,6.815135553098721e-05,0.0004233208456146377
DHARMAJ.NS,5.32611981795242e-05,0.0003308309170982441
DHRUV.NS,4.705182091459733e-05,0.00029226148859532906
DHTL.NS,1.0145981663389088e-05,6.302157167488201e-05
DHUNINV.NS,0.00010073481051557054,0.0006257123550666947
DIACABS.NS,5.92110970070854e-05,0.0003677886002342682
DIAMINESQ.NS,3.30008159454482e-05,0.00020498393910372436
DIAMONDYD.NS,4.7326465786267e-05,0.00029396743997976
DICIND.NS,5.727106918956112e-05,0.0003557381544312219
DIGIDRIVE.NS,4.2161047174560955e-05,0.0002618825407488596
DIGIKORE.NS,3.9786222825680394e-05,0.0002471313645804376
DIGISPICE.NS,9.682670587787809e-05,0.0006014372376154177
DIGJAMLMTD.NS,5.389582771268582e-05,0.00033477290634463324
DISHTV.NS,0.00012648807716429805,0.0007856782798841648
DIVGIITTS.NS,3.721334158186371e-05,0.00023114996178495983
DIVISLAB.NS,4.4275171607708965e-05,0.00027501438436080156
DIXON.NS,8.78494679443889e-05,0.0005456752953373872
DJML.NS,2.8678376535840985e-05,0.000178135189115751
DKEGL.NS,3.7052966774915396e-05,0.00023015379672905312
DLF.NS,0.00010833970146156088,0.000672949990194876
DLINKINDIA.NS,0.00012114212223826575,0.0007524719827786471
DMART.NS,4.3979336977696723e-05,0.00027317681319639626
DMCC.NS,6.628894759720829e-05,0.00041175253423969766
DNAMEDIA.NS,6.814822687058308e-05,0.00042330141200018354
DODLA.NS,4.4420643472445356e-05,0.0002759179800752749
DOLATALGO.NS,0.0001227577329523364,0.0007625073179284151
DOLLAR.NS,0.00010034195136205705,0.0006232721179242778
DOLLEX.NS,1.894001950831824e-05,0.00011764557009542539
DOLPHIN.NS,2.5846276321464533e-05,0.00016054365262650064
DOMS.NS,2.8543006750651193e-05,0.0001772943422757911
DONEAR.NS,0.00010441885987532393,0.0006485957574305373
DPABHUSHAN.NS,7.226139088023925e-05,0.0004488502518310752
DPSCLTD.NS,8.802217381356866e-05,0.0005467480545512599
DPWIRES.NS,8.78210811169876e-05,0.0005454989711001624
DRCSYSTEMS.NS,5.0307736278435964e-05,0.00031248554480567365
DREAMFOLKS.NS,5.047827744796296e-05,0.000313544858028922
DREDGECORP.NS,0.00012267360628963886,0.0007619847667668955
DRONE.NS,5.0886238479804955e-05,0.000316078900200668
DRREDDY.NS,2.8942175118624742e-05,0.00017977376898354523
DRSDILIP.NS,-1.0245521381878568e-06,-6.363986073861238e-06
DSSL.NS,0.00012283589484587246,0.0007629928190400032
DTIL.NS,9.407190129898547e-05,0.0005843258214923786
DUCOL.NS,4.191424495390474e-05,0.0002603495334603948
DUCON.NS,9.868132227594348e-05,0.0006129571520148143
DUGLOBAL.NS,3.272084434805413e-05,0.00020324490086400735
DVL.NS,0.00010381227079143329,0.0006448279409002199
DWARKESH.NS,0.00010945152589116364,0.0006798560664430653
DYCL.NS,6.879363414278714e-05,0.0004273103469671635
DYNAMATECH.NS,9.804868636624099e-05,0.0006090275461225341
DYNAMIC.NS,3.901476079573762e-05,0.00024233944288892453
DYNPRO.NS,8.290472471167905e-05,0.0005149611170160733
E2E.NS,6.110276852684938e-05,0.00037953868181566107
EASEMYTRIP.NS,8.241515062120166e-05,0.0005119201368865193
EASTSILK.NS,3.520574983732433e-05,0.0002186798439373264
ECLERX.NS,7.003945114266801e-05,0.0004350487155111446
EDELWEISS.NS,0.00011519645925985616,0.0007155406105388742
EFACTOR.NS,6.0780948838395384e-05,0.0003775397049561349
EFORCE.NS,5.3405182873537807e-05,0.00033172527528012487
EICHERMOT.NS,5.814972621740547e-05,0.0003611959158085901
EIDPARRY.NS,8.730313625831575e-05,0.0005422817664848407
EIFFL.NS,3.40013344238822e-05,0.0002111986405582123
EIHAHOTELS.NS,9.298070206525143e-05,0.0005775478582551205
EIHOTEL.NS,8.688933888828708e-05,0.0005397114720097145
EIMCOELECO.NS,8.64181771236656e-05,0.0005367848596911942
EKC.NS,0.00012182851774585197,0.0007567355153882864
ELDEHSG.NS,3.481899962436846e-05,0.00021627755236271963
ELECON.NS,0.0001197827941457174,0.0007440285422465852
ELECTCAST.NS,0.00012433807688174176,0.0007723235941175757
ELECTHERM.NS,8.323005915290859e-05,0.0005169819256954581
ELGIEQUIP.NS,8.094485637196842e-05,0.0005027874321877146
ELGIRUBCO.NS,0.00010355466034274485,0.0006432277985093855
ELIN.NS,6.647846822656827e-05,0.0004129297380158662
EMAMILTD.NS,4.568404744999247e-05,0.00028376558979574426
EMAMIREAL.NS,0.00010272141127349166,0.0006380520878011298
EMBASSY.NS,1.8464695287436357e-05,0.00011469310275919832
EMBDL.NS,0.00014058504881433868,0.000873241350537799
EMIL.NS,5.2026818936180384e-05,0.0003231635939609387
EMKAY.NS,0.00011240296590137573,0.0006981888797990047
EMKAYTOOLS.NS,4.545952561835425e-05,0.00028237097671890204
EMMBI.NS,0.00010515952659660499,0.0006531963946493929
EMMIL.NS,3.580061081176236e-05,0.00022237481153936854
EMSLIMITED.NS,5.790481086594684e-05,0.0003596746287721741
EMUDHRA.NS,3.109039823643845e-05,0.00019311741592521655
ENDURANCE.NS,5.609462241318745e-05,0.0003484306777080527
ENERGYDEV.NS,8.612207316705416e-05,0.0005349456156097525
ENFUSE.NS,2.3437481293495028e-05,0.000145581468232549
ENGINERSIN.NS,0.00010328935522962502,0.0006415798608571299
ENIL.NS,9.281974945299407e-05,0.0005765481041725522
ENSER.NS,2.6440289893917032e-05,0.0001642333566072649
ENTERO.NS,2.0904732725311457e-05,0.0001298493487866601
EPACK.NS,5.068538078451667e-05,0.00031483127645562034
EPIGRAL.NS,8.024328112275863e-05,0.0004984296109023735
EPL.NS,6.616960983962447e-05,0.00041101127003357094
EQUIPPP.NS,4.560183774913523e-05,0.00028325494580614985
EQUITASBNK.NS,6.004886017370337e-05,0.0003729923501722465
ERIS.NS,4.409372499310625e-05,0.0002738873321733714
ESABINDIA.NS,6.207432139121399e-05,0.0003855734639105697
ESAFSFB.NS,3.9779997935835773e-05,0.0002470926987958417
ESCONET.NS,4.880097901894536e-05,0.00030312635081380154
ESCORTS.NS,6.639118205721947e-05,0.0004123875616390164
ESFL.NS,3.8438954548351434e-05,0.00023876283336069756
ESG.NS,2.0790740743050512e-05,0.00012914128976203732
ESSARSHPNG.NS,0.00010588431452068905,0.0006576984010221794
ESSENTIA.NS,4.880068064991413e-05,0.00030312449750025225
ESTER.NS,0.00011316126137533966,0.000702899017679068
ETERNAL.NS,6.455930714123156e-05,0.0004010089055219909
ETHOSLTD.NS,3.9612424935196927e-05,0.0002460518222970556
EUROTEXIND.NS,1.947348081944892e-05,0.00012095915485938292
EVEREADY.NS,7.660710912330822e-05,0.00047584359784929876
EVERESTIND.NS,0.00010544859541643278,0.0006549919401128237
EXCELINDUS.NS,9.433172510808126e-05,0.0005859397121291868
EXICOM.NS,5.635388169692966e-05,0.0003500410618063895
EXIDEIND.NS,8.14232817131331e-05,0.0005057591620734572
EXPLEOSOL.NS,8.337522768115985e-05,0.000517883637241137
EXXARO.NS,6.297797139646033e-05,0.0003911864686905938
FACT.NS,0.0001318997042540241,0.0008192924983824645
FAIRCHEMOR.NS,6.860294549438937e-05,0.0004261258880630093
FAZE3Q.NS,4.9727393023890356e-05,0.00030888075374397136
FCL.NS,0.0001162414756699457,0.0007220317100475132
FCSSOFT.NS,9.464281426289666e-05,0.0005878720364835882
FDC.NS,5.868094975327199e-05,0.00036449560067415625
FEDERALBNK.NS,8.237010113834173e-05,0.0005116403128825772
FEDFINA.NS,3.5351037690127326e-05,0.0002195822966651835
FEL.NS,5.909522861556724e-05,0.00036706888592931685
FELDVR.NS,4.7886508331934877e-05,0.0002974461335752895
FELIX.NS,3.881891380339693e-05,0.00024112294302970971
FIBERWEB.NS,7.230026922527736e-05,0.0004490917439300863
FIDEL.NS,3.343469324043722e-05,0.00020767895964992955
FIEMIND.NS,9.727946570411052e-05,0.0006042495466444568
FILATEX.NS,0.00011040123153477413,0.0006857551449427642
FILATFASH.NS,3.553832264662766e-05,0.0002207456136020062
FINCABLES.NS,8.906392667238088e-05,0.0005532188825733576
FINEORG.NS,6.541879086373208e-05,0.0004063475722787439
FINOPB.NS,7.294913151609503e-05,0.0004531221396793168
FINPIPE.NS,7.978080265147153e-05,0.0004955569346948577
FIVESTAR.NS,3.357917911117597e-05,0.0002085764308814839
FLAIR.NS,3.478340854038337e-05,0.00021605647902306964
FLEXITUFF.NS,5.2565666713663006e-05,0.00032651063665795147
FLFL.NS,5.228484636255051e-05,0.0003247663264006934
FLUOROCHEM.NS,7.720009364396713e-05,0.0004795269098944654
FMGOETZE.NS,7.44731926437204e-05,0.0004625888163182198
FMNL.NS,7.101228301335345e-05,0.0004410914421294315
FOCUS.NS,5.8855685674341834e-05,0.00036558096951664254
FONEBOX.NS,2.8773204642047923e-05,0.00017872421208961253
FOODSIN.NS,8.387121153743439e-05,0.0005209644315087416
FORCEMOT.NS,0.0001067617227374533,0.0006631484054333315
FORTIS.NS,4.780068944514298e-05,0.00029691307119606895
FOSECOIND.NS,7.17987191883201e-05,0.000445976375437287
FROG.NS,5.479728450819338e-05,0.00034037228804417724
FSL.NS,9.664837430273704e-05,0.0006003295344362171
FUSION.NS,5.293344186297623e-05,0.0003287950649864905
GABRIEL.NS,0.00010971626644456997,0.0006815004973434235
GAEL.NS,9.742855825375028e-05,0.0006051756321741811
GAIL.NS,8.132468185399342e-05,0.0005051467109281602
GALAXYSURF.NS,5.735846032049915e-05,0.0003562809827749822
GALLANTT.NS,9.52633461572111e-05,0.0005917264585150416
GANDHAR.NS,4.3152869439360584e-05,0.0002680432258381459
GANDHITUBE.NS,7.403587058150155e-05,0.000459872398666039
GANECOS.NS,8.706350675450394e-05,0.0005407933123903111
GANESHBE.NS,7.225354681137229e-05,0.0004488015285468507
GANESHHOU.NS,0.00010596490454972693,0.000658198984451146
GANGAFORGE.NS,6.22013860967023e-05,0.0003863627239062953
GANGESSECU.NS,9.334431296086654e-05,0.0005798064204012028
GARFIBRES.NS,5.466262386218122e-05,0.00033953584600869986
GATECH.NS,3.426719135218449e-05,0.00021285000579995378
GATECHDVR.NS,4.463265778888658e-05,0.0002772349029599195
GATEWAY.NS,5.0530124857336566e-05,0.0003138669072238054
GAYAHWS.NS,4.105165676214327e-05,0.0002549915833520123
GAYAPROJ.NS,7.680265163290028e-05,0.00047705820641972526
GEECEE.NS,9.34934005786929e-05,0.0005807324752970623
GEEKAYWIRE.NS,6.99615351858366e-05,0.0004345647420307088
GENCON.NS,7.215737479623327e-05,0.00044820415790827837
GENESYS.NS,0.0001178008392936884,0.0007317176674680275
GENUSPAPER.NS,0.00011007673460377959,0.0006837395384422376
GENUSPOWER.NS,0.00011887884216153082,0.0007384136617301308
GEOJITFSL.NS,0.00011903197848816204,0.0007393648651035454
GESHIP.NS,7.513595506350217e-05,0.0004667055524535129
GFLLIMITED.NS,9.241133579096867e-05,0.0005740112504970512
GHCL.NS,9.372513442255036e-05,0.0005821718856503115
GHCLTEXTIL.NS,4.919650707023162e-05,0.0003055831657638531
GICHSGFIN.NS,0.00010937556533841047,0.0006793842389177829
GICL.NS,5.759262498615322e-06,3.5773549213147885e-05
GICRE.NS,9.39899363930475e-05,0.0005838166980417584
GILLANDERS.NS,9.044878164805742e-05,0.0005618208828533151
GILLETTE.NS,3.725546652426789e-05,0.0002314116200616158
GINNIFILA.NS,0.00012500317677307992,0.0007764548494128787
GIPCL.NS,0.0001169812165401614,0.0007266265963601272
GIRIRAJ.NS,1.3053596818901552e-05,8.108216778135014e-05
GKWLIMITED.NS,6.011331474473564e-05,0.0003733927085114244
GLAND.NS,3.269427034944163e-05,0.00020307983697824366
GLAXO.NS,4.270251770500194e-05,0.00026524587462587194
GLENMARK.NS,6.769247837292445e-05,0.0004204705388955579
GLFL.NS,1.959340098861234e-05,0.000121704036703933
GLOBAL.NS,6.957461863264126e-05,0.00043216141723687577
GLOBALPET.NS,2.3483330191517817e-05,0.0001458662577885349
GLOBALVECT.NS,9.458194204862366e-05,0.000587493929885125
GLOBE.NS,6.380904811653425e-05,0.00039634868589333695
GLOBUSSPR.NS,0.00010089191665627486,0.0006266882168645421
GLOSTERLTD.NS,2.46800473808431e-05,0.00015329964379530935
GMBREW.NS,9.350445382174106e-05,0.0005808011323055321
GMDCLTD.NS,0.0001275334720501569,0.0007921717302878295
GMMPFAUDLR.NS,6.64015294198409e-05,0.0004124518340846729
GMRAIRPORT.NS,9.984900671572695e-05,0.0006202102016513023
GMRP&UI.NS,7.737351424547874e-05,0.00048060410865459154
GNA.NS,9.485189065300349e-05,0.0005891707104948166
GNFC.NS,0.00010290821613428493,0.0006392124226326209
GOACARBON.NS,0.00011790312132152344,0.0007323529903339772
GOCLCORP.NS,0.00011122739159670191,0.0006908868224171659
GOCOLORS.NS,4.6096139708220125e-05,0.00028632529300142535
GODFRYPHLP.NS,7.785554351839703e-05,0.00048359822429371485
GODIGIT.NS,1.5066972538230232e-05,9.35882126781192e-05
GODREJAGRO.NS,6.369403647182304e-05,0.00039563429325484365
GODREJCP.NS,3.9696252051883645e-05,0.0002465725128342398
GODREJIND.NS,6.141671093637253e-05,0.0003814887291072841
GODREJPROP.NS,0.00010112051115619793,0.0006281081272427926
GOKEX.NS,0.00010933953248650916,0.0006791604215451432
GOKUL.NS,9.855338395912539e-05,0.0006121624655989685
GOKULAGRO.NS,9.556856499242205e-05,0.0005936223194911341
GOODLUCK.NS,0.00011440399138485027,0.0007106182114412158
GOODYEAR.NS,2.2104958880341963e-05,0.00013730453066701615
GOPAL.NS,3.270565823130545e-05,0.00020315057258933744
GOYALALUM.NS,3.565808773758842e-05,0.0002214895321812569
GOYALSALT.NS,4.2784248407936604e-05,0.00026575354332900215
GPIL.NS,0.00010733258476356688,0.0006666943040253824
GPPL.NS,8.208552924751494e-05,0.0005098727000079047
GPTHEALTH.NS,3.40334406608097e-05,0.0002113980678368007
GPTINFRA.NS,0.00011475106693804505,0.000712774064623091
GRANULES.NS,8.184282826476279e-05,0.0005083651674804932
GRAPHISAD.NS,2.8168163481127705e-05,0.0001749660104533156
GRAPHITE.NS,0.00011072161990438456,0.0006877452311925808
GRASIM.NS,6.312046440110249e-05,0.00039207156127238195
GRAUWEIL.NS,3.1213999001738966e-05,0.00019388515972250376
GRAVITA.NS,0.00010640158496994083,0.0006609114165562455
GRCL.NS,1.5185273838366297e-05,9.432303894856865e-05
GREAVESCOT.NS,0.00012010250693504484,0.0007460144321423536
GREENCHEF.NS,4.526693052830966e-05,0.00028117467598880386
GREENLAM.NS,6.655287801810945e-05,0.00041339193301744476
GREENPANEL.NS,7.932314351493979e-05,0.000492714193693297
GREENPLY.NS,9.852769847875328e-05,0.000612002920727316
GREENPOWER.NS,0.00011210689646710479,0.0006963498501524228
GRETEX.NS,6.683360572037941e-06,4.1513566778818364e-05
GRINDWELL.NS,5.705363332567554e-05,0.00035438755570798533
GRINFRA.NS,5.012120911087098e-05,0.0003113269348603761
GRMOVER.NS,5.124575833463536e-05,0.00031831205092490943
GROBTEA.NS,7.3611313515682e-05,0.0004572352705456353
GRPLTD.NS,5.9745798755110615e-05,0.00037110988994834787
GRSE.NS,0.00012712041921749683,0.0007896060604923743
GRWRHITECH.NS,7.931286376711793e-05,0.0004926503412356789
GSFC.NS,0.00011315954103006044,0.0007028883317871634
GSLSU.NS,5.7436912320426227e-05,0.00035676828587688736
GSMFOILS.NS,1.7065923986971415e-05,0.00010600466149312437
GSS.NS,8.2057186624054e-05,0.0005096966503426128
GSTL.NS,2.2232772654584593e-05,0.00013809844348902875
GTECJAINX.NS,3.4655301951355114e-05,0.00021526074738759847
GTL.NS,0.0001069791864764411,0.000664499177302234
GTLINFRA.NS,0.00010495902249722459,0.000651950967258586
GTPL.NS,9.081522879197554e-05,0.0005640970623016601
GUFICBIO.NS,8.662991788975197e-05,0.0005381000834230247
GUJALKALI.NS,9.610055922433645e-05,0.0005969267915205089
GUJAPOLLO.NS,6.469281714336396e-05,0.0004018382003549455
GUJGASLTD.NS,6.47801225948401e-05,0.00040238049650236166
GUJRAFFIA.NS,4.319078588736417e-05,0.00026827874313206505
GULFOILLUB.NS,7.558446933331485e-05,0.0004694914902897898
GULFPETRO.NS,0.00011205784839820994,0.0006960451890075554
GULPOLY.NS,0.0001038364089170866,0.0006449778744075361
GVKPIL.NS,6.185766757929302e-05,0.0003842277228882019
GVPIL.NS,0.00010938132657145201,0.0006794200247069858
GVPTECH.NS,2.5577402318010736e-05,0.0001588735468799744
GVT&D.NS,9.116590185356272e-05,0.0005662752613383302
HAL.NS,8.379382839625149e-05,0.0005204837676025487
HALEOSLABS.NS,6.843210815271619e-05,0.00042506473517212127
HAPPSTMNDS.NS,5.7980278727913475e-05,0.0003601433959580288
HAPPYFORGE.NS,2.7993199452262758e-05,0.00017387922472360877
HARDWYN.NS,4.410627891276766e-05,0.00027396531060601496
HARIOMPIPE.NS,6.819743662947265e-05,0.0004236070774793706
HARRMALAYA.NS,0.00010227740093428272,0.0006352941260439332
HARSHA.NS,4.792700109108716e-05,0.0002976976535767929
HATHWAY.NS,0.00010797284708010479,0.0006706712811983276
HATSUN.NS,4.66338630698134e-05,0.00028966535141057776
HAVELLS.NS,5.90232112454614e-05,0.0003666215514078738
HAVISHA.NS,5.563560509902069e-05,0.0003455795004120049
HBLENGINE.NS,0.00013319945665727652,0.0008273658856562409
HBSL.NS,7.481160343559288e-05,0.0004646908485003301
HCC.NS,0.00015626429601570645,0.0009706326956133354
HCG.NS,5.108767296402129e-05,0.0003173301066591461
HCL-INSYS.NS,0.00010534755740699936,0.0006543643444434592
HCLTECH.NS,3.929904536848725e-05,0.00024410527109283825
HDFCAMC.NS,7.726887690611034e-05,0.00047995415581595497
HDFCBANK.NS,4.81568596829743e-05,0.00029912541583817907
HDFCLIFE.NS,5.219907101751891e-05,0.0003242335344802869
HDIL.NS,6.0213515050327245e-05,0.0003740151007993459
HEADSUP.NS,7.637983535455205e-05,0.0004744318911675125
HECPROJECT.NS,5.7128503578600415e-05,0.0003548526108566702
HEG.NS,0.0001067691253970877,0.0006631943869125232
HEIDELBERG.NS,6.480557328361974e-05,0.00040253858297051385
HEMIPROP.NS,9.758479819598428e-05,0.0006061461135967437
HERANBA.NS,8.238520496687186e-05,0.0005117341300255463
HERITGFOOD.NS,8.582716763092367e-05,0.0005331138154942811
HEROMOTOCO.NS,5.716870857403259e-05,0.00035510234341931224
HESTERBIO.NS,6.717996235208931e-05,0.00041728705540296126
HEXATRADEX.NS,5.885871174082469e-05,0.00036559976587091056
HFCL.NS,0.00014022272350192023,0.0008709907737672339
HGINFRA.NS,0.00010612422801316452,0.000659188619106879
HGM.NS,9.592745847978962e-05,0.0005958515795458215
HGS.NS,7.826121243088265e-05,0.0004861180290097766
HIGREEN.NS,3.714701098158923e-05,0.00023073795052590935
HIKAL.NS,9.96851817404602e-05,0.000619192605940661
HILTON.NS,7.535956829484899e-05,0.000468094521776967
HIMATSEIDE.NS,0.0001384063646116239,0.0008597084951479875
HINDALCO.NS,8.221267732572612e-05,0.000510662477871709
HINDCOMPOS.NS,9.765375161756554e-05,0.0006065744164603387
HINDCON.NS,7.250296833954523e-05,0.00045035080561402007
HINDCOPPER.NS,0.00013389411436773546,0.0008316807387815099
HINDOILEXP.NS,9.982394572874633e-05,0.0006200545358084453
HINDPETRO.NS,7.966712661303066e-05,0.00049485083814925
HINDUNILVR.NS,2.2970748948181337e-05,0.00014268236916761465
HINDWAREAP.NS,0.00010493425634879103,0.0006517971327997432
HINDZINC.NS,6.600220918304875e-05,0.0004099714640466474
HIRECT.NS,0.00011554065624281976,0.0007176785835366367
HISARMETAL.NS,0.00010533197175213595,0.0006542675344454065
HITECH.NS,0.00011462334218550312,0.0007119807047576751
HITECHCORP.NS,0.0001008045038003168,0.0006261452535762341
HITECHGEAR.NS,0.00010486671734663188,0.0006513776155754235
HLEGLAS.NS,7.795146996445407e-05,0.00048419406958461603
HLVLTD.NS,0.00011611404980486945,0.0007212402067158924
HMAAGRO.NS,4.227609114030239e-05,0.00026259713414881596
HMT.NS,7.171505953774572e-05,0.00044545672511266696
HMVL.NS,9.415727465839886e-05,0.0005848561164867813
HNDFDS.NS,6.0408969967804185e-05,0.0003752291652930192
HOACFOODS.NS,1.766035157883019e-05,0.00010969693714753767
HOLMARC.NS,3.8072760544040984e-05,0.00023648822628419963
HOMEFIRST.NS,4.2498365108470365e-05,0.000263977784664567
HOMESFY.NS,2.7143381844445837e-05,0.00016860059885393408
HONASA.NS,2.6343932161665828e-05,0.00016363483239039084
HONAUT.NS,5.3368272569913595e-05,0.0003314960076328366
HPAL.NS,7.450513508968825e-05,0.00046278722621238486
HPIL.NS,4.305540439899045e-05,0.0002674378235980013
HPL.NS,0.00013542332425401705,0.0008411793968366479
HRHNEXT.NS,2.2443477700321037e-05,0.0001394072338636511
HSCL.NS,0.00011021346963127364,0.0006845888654587428
HTMEDIA.NS,0.00011099633229376772,0.0006894516019620018
HUBTOWN.NS,0.0001003888955250081,0.000623563710697485
HUDCO.NS,0.00011894245419270885,0.0007388087866490666
HUHTAMAKI.NS,8.149540881709845e-05,0.0005062071782046767
HYBRIDFIN.NS,2.2488121660131627e-05,0.00013968453896890336
IBLFL.NS,1.210629784082539e-05,7.519803823873597e-05
IBULLSLTD.NS,0.00010510202851790304,0.0006528392464297033
ICDSLTD.NS,3.195496228630181e-05,0.00019848763903853036
ICEMAKE.NS,7.87924626018361e-05,0.0004894178793186774
ICICIBANK.NS,5.368248173080533e-05,0.0003334477118455001
ICICIGI.NS,4.598664688985737e-05,0.00028564518044758223
ICICIPRULI.NS,5.910092950003931e-05,0.000367104296864531
ICIL.NS,0.00011653561293379353,0.0007238587380543476
ICRA.NS,4.00859863546698e-05,0.0002489933400259374
IDBI.NS,0.00011698549410678395,0.0007266531663836539
IDEA.NS,0.00011062703159698058,0.0006871576977244123
IDEAFORGE.NS,5.3591821072284967e-05,0.00033288457489349374
IDFCFIRSTB.NS,9.863112969320046e-05,0.0006126453817439985
IEML.NS,3.72609890905668e-05,0.00023144592337689693
IEX.NS,8.560852065119408e-05,0.0005317556939480687
IFBAGRO.NS,9.462606767600293e-05,0.0005877680153783618
IFBIND.NS,8.90670374756678e-05,0.0005532382052686687
IFCI.NS,0.00013904734084741797,0.0008636899068167821
IFGLEXPOR.NS,0.00010956358693592831,0.0006805521314862421
IGARASHI.NS,0.00012386502621407423,0.0007693852489137954
IGL.NS,6.829682113674138e-05,0.00042422440245156227
IGPL.NS,0.00010032037125589963,0.0006231380735062931
IIFL.NS,0.00010028817462841164,0.0006229380847684615
IIFLCAPS.NS,0.0001152524595465369,0.0007158884552519786
IITL.NS,5.156736948958966e-05,0.0003203097324825778
IKIO.NS,5.1332622658778896e-05,0.00031885160701830903
IL&FSENGG.NS,6.0776931464266865e-05,0.00037751475111332455
IL&FSTRANS.NS,6.0799854280104764e-05,0.0003776571357468914
IMAGICAA.NS,0.00010548313311346176,0.0006552064703594781
IMFA.NS,0.00011209033090317496,0.0006962469534678856
IMPAL.NS,5.083588969099021e-05,0.00031576615965881567
IMPEXFERRO.NS,2.9615801027613218e-05,0.00018395798347493967
INCREDIBLE.NS,9.233877719685009e-05,0.000573560554172971
INDBANK.NS,0.00011895159719023215,0.0007388655782038767
INDGN.NS,2.5143697818676805e-05,0.00015617959965068658
INDHOTEL.NS,8.56138863239087e-05,0.000531789022721842
INDIACEM.NS,8.459531959305308e-05,0.0005254622148915168
INDIAGLYCO.NS,0.0001112886214467476,0.0006912671504634132
INDIAMART.NS,6.558684868374121e-05,0.0004073914602238057
INDIANB.NS,9.736730174985221e-05,0.000604795138568038
INDIANCARD.NS,6.814098637938278e-05,0.0004232564378271286
INDIANHUME.NS,0.00011872354600924943,0.0007374490426408661
INDIASHLTR.NS,1.881829523457042e-05,0.0001168894820896435
INDIFRA.NS,1.45296583538897e-05,9.025069586567145e-05
INDIGO.NS,6.942741163822645e-05,0.0004312470437974842
INDIGOPNTS.NS,4.433319873063317e-05,0.0002753748187285918
