Date,Portfolio_Return,Portfolio_Value,Drawdown
2020-02-13 00:00:00+05:30,0.001484829461970763,1017134.4428780689,-0.022543956115271935
2020-02-14 00:00:00+05:30,-0.007845185877063624,1009154.834111727,-0.03021228046620683
2020-02-17 00:00:00+05:30,-0.008580817945366132,1000495.4602015279,-0.0385338523331783
2020-02-18 00:00:00+05:30,-0.006826831697514609,993665.2460806046,-0.04509761990615746
2020-02-19 00:00:00+05:30,0.01091534528377283,1004511.4453380594,-0.03467453071513671
2020-02-20 00:00:00+05:30,0.0029331067610754305,1007457.7846499581,-0.03184312805453904
2020-02-24 00:00:00+05:30,-0.027274731098293595,979979.644480748,-0.058249346397816426
2020-02-25 00:00:00+05:30,0.001400913952404308,981352.5116377732,-0.05693003476749936
2020-02-26 00:00:00+05:30,-0.009015509330368687,972505.1189127222,-0.06543229083824331
2020-02-27 00:00:00+05:30,-0.00954244175011755,963225.0454638064,-0.07435034876446023
2020-02-28 00:00:00+05:30,-0.03537472625689504,929151.2231567389,-0.10709495178670791
2020-03-02 00:00:00+05:30,-0.009081086949296012,920713.520110208,-0.11520350016699799
2020-03-03 00:00:00+05:30,0.014949166116149944,934477.4194677207,-0.10197653031200637
2020-03-04 00:00:00+05:30,-0.008196141965376168,926818.3098743248,-0.10933685815780891
2020-03-05 00:00:00+05:30,-0.0017573965432041946,925189.5225803733,-0.11090210648444176
2020-03-06 00:00:00+05:30,-0.023750932679829393,903215.4085134834,-0.13201901069910793
2020-03-09 00:00:00+05:30,-0.04324768115414369,864153.4365125826,-0.16955717577225105
2020-03-11 00:00:00+05:30,-0.0052518471539737335,859615.0347464373,-0.17391853455520956
2020-03-12 00:00:00+05:30,-0.08055036046567804,790372.7338358953,-0.24045969437080306
2020-03-13 00:00:00+05:30,0.025867878390195755,810817.9995976889,-0.22081199811233487
2020-03-16 00:00:00+05:30,-0.04220092431248964,776600.7305654625,-0.25369445200519625
2020-03-17 00:00:00+05:30,-0.01523580919873068,764768.5900109723,-0.26506502093839923
2020-03-18 00:00:00+05:30,-0.03864030125311571,735217.7013040278,-0.2934631299307917
2020-03-19 00:00:00+05:30,-0.02330781514087716,718081.3830337329,-0.30993096068857884
2020-03-20 00:00:00+05:30,0.029492915155417063,739259.6963382314,-0.2895788130607868
2020-03-23 00:00:00+05:30,-0.09303200840352698,670484.8820561043,-0.35567072289415935
2020-03-24 00:00:00+05:30,-0.004287550237269834,667610.1444409587,-0.3584333170390944
2020-03-25 00:00:00+05:30,0.024048057313115698,683664.8714572923,-0.343004884677065
2020-03-26 00:00:00+05:30,0.027976178818806006,702791.2021533176,-0.3246246718477085
2020-03-27 00:00:00+05:30,-0.0028542449607937732,700785.2639060813,-0.32655235847473163
2020-03-30 00:00:00+05:30,-0.01793860642435208,688214.1528688844,-0.3386330706634616
2020-03-31 00:00:00+05:30,0.02654209615665294,706480.7990906999,-0.3210790060301808
2020-04-01 00:00:00+05:30,-0.01209199996866844,697938.0332902303,-0.32928851866799214
2020-04-03 00:00:00+05:30,-0.003797241153281863,695287.7942677801,-0.3318353719068845
2020-04-07 00:00:00+05:30,0.05537142092055236,733786.8673851037,-0.2948381470405165
2020-04-08 00:00:00+05:30,0.009582606496856643,740818.4581878163,-0.28808085848701137
2020-04-09 00:00:00+05:30,0.03326425654382306,765461.2334333753,-0.2643993975252651
2020-04-13 00:00:00+05:30,-0.004728614163348165,761841.6626034683,-0.26787776895269455
2020-04-15 00:00:00+05:30,0.00663147469792994,766893.7963128521,-0.26302271890171236
2020-04-16 00:00:00+05:30,0.015940564755470548,779118.5165335456,-0.2512748848290546
2020-04-17 00:00:00+05:30,0.017962366701119233,793113.3290311531,-0.2378260097520164
2020-04-20 00:00:00+05:30,0.005877378606796738,797774.7563439662,-0.2333464246470759
2020-04-21 00:00:00+05:30,-0.030629792204587208,773339.0813310854,-0.25682886435303975
2020-04-22 00:00:00+05:30,0.007497930493285643,779137.5240106473,-0.2512566188333426
2020-04-23 00:00:00+05:30,0.00509062153544986,783103.818269453,-0.24744504965265013
2020-04-24 00:00:00+05:30,-0.014800379905059198,771513.5842539626,-0.2585831488172239
2020-04-27 00:00:00+05:30,0.012441652341119797,781112.4880457016,-0.24935869811496003
2020-04-28 00:00:00+05:30,0.0029244886826341075,783396.8426768555,-0.2471634561228795
2020-04-29 00:00:00+05:30,0.01262201552701049,793284.8897889338,-0.23766114157676155
2020-04-30 00:00:00+05:30,0.02147083329971956,810317.3774167784,-0.22129309102965766
2020-05-04 00:00:00+05:30,-0.04180115482325999,776445.1752674016,-0.25384393909346914
2020-05-05 00:00:00+05:30,-0.0050934294838275804,772490.4065191189,-0.2576444323736272
2020-05-06 00:00:00+05:30,0.000553999575077981,772918.3658760824,-0.25723316770460525
2020-05-07 00:00:00+05:30,-0.00024051655440832884,772732.4662138829,-0.25741181542383784
2020-05-08 00:00:00+05:30,-0.00623800723846216,767912.1554962461,-0.2620440858944204
2020-05-11 00:00:00+05:30,0.003992096922895164,770977.7352492565,-0.25909809436048714
2020-05-12 00:00:00+05:30,-0.004108857443526937,767809.897642984,-0.26214235467039737
2020-05-13 00:00:00+05:30,0.027307969403417596,788777.2268354598,-0.24199296066765885
2020-05-14 00:00:00+05:30,-0.002435186154711581,786856.4074535182,-0.24383884891501495
2020-05-15 00:00:00+05:30,-9.663474310523968e-05,786780.3697867233,-0.2439119203535961
2020-05-18 00:00:00+05:30,-0.02790841114020088,764822.579749676,-0.265013137338573
2020-05-19 00:00:00+05:30,0.008378447193077104,771230.6053461815,-0.258855088722159
2020-05-20 00:00:00+05:30,0.008073168446429493,777456.8799341831,-0.25287170101019896
2020-05-21 00:00:00+05:30,-0.00016524286314878553,777328.4107333681,-0.2529951586294634
2020-05-22 00:00:00+05:30,-0.013731168750374712,766654.7831511276,-0.2632524081636691
2020-05-26 00:00:00+05:30,0.017162651629999533,779812.6121148234,-0.250607865905741
2020-05-27 00:00:00+05:30,0.010919390021668498,788327.6901703213,-0.24242496091439525
2020-05-28 00:00:00+05:30,0.014623253217238745,799855.6056018427,-0.231346749286787
2020-05-29 00:00:00+05:30,0.011358800476056601,808941.0058355294,-0.22261577037666336
2020-06-01 00:00:00+05:30,0.023152948133945722,827670.3749870613,-0.20461703362804695
2020-06-02 00:00:00+05:30,0.014569013053686956,839728.7154843975,-0.19302908880829395
2020-06-03 00:00:00+05:30,0.0013774695683949965,840885.4162356847,-0.19191751093554743
2020-06-04 00:00:00+05:30,0.0023136501591879913,842830.9309128172,-0.1900478907560864
2020-06-05 00:00:00+05:30,0.025472457332386685,864299.9058389098,-0.16941642021209413
2020-06-08 00:00:00+05:30,0.00381025980186722,867593.1130268854,-0.16625168098593723
2020-06-09 00:00:00+05:30,-0.006558691999121849,861902.8370179828,-0.17171997941513606
2020-06-10 00:00:00+05:30,0.002129314762622849,863738.0994527917,-0.16995631053971916
2020-06-11 00:00:00+05:30,-0.017595171359059525,848540.4795835714,-0.18456107149127876
2020-06-12 00:00:00+05:30,0.010432943502735142,857393.2544668505,-0.17605364322021655
2020-06-15 00:00:00+05:30,-0.007973479394540529,850556.8470193411,-0.18262336251820688
2020-06-16 00:00:00+05:30,0.0012678659124302726,851635.2390522611,-0.1815870385419267
2020-06-17 00:00:00+05:30,-0.0025676299621959033,849448.5548956087,-0.18368842018321596
2020-06-18 00:00:00+05:30,0.017631352834530684,864425.4820817553,-0.16929574269655312
2020-06-19 00:00:00+05:30,0.01180473713559086,874629.7976710369,-0.1594894973016696
2020-06-22 00:00:00+05:30,0.015282421181295953,887996.2586167572,-0.1466444617921311
2020-06-23 00:00:00+05:30,0.0187628569235372,904657.6053658198,-0.13063307392382884
2020-06-24 00:00:00+05:30,-0.00980837150971252,895784.387483305,-0.13916014771304064
2020-06-25 00:00:00+05:30,0.000527015220272572,896256.4794895911,-0.13870647200866826
2020-06-26 00:00:00+05:30,0.0007018908143780365,896885.5536798716,-0.13810193799288795
2020-06-29 00:00:00+05:30,-0.011078763710520032,886949.1705552733,-0.14765070296441996
2020-06-30 00:00:00+05:30,-0.00022317831991165,886751.2227295417,-0.1478409288485103
2020-07-01 00:00:00+05:30,0.0054241827579159544,891561.1234224323,-0.14321866230776847
2020-07-02 00:00:00+05:30,0.01160085801087723,901903.9974232742,-0.1332792636628315
2020-07-03 00:00:00+05:30,0.005680321224982703,907027.1018427344,-0.12835601146808284
2020-07-06 00:00:00+05:30,0.015129724745153316,920750.1722300092,-0.11516827784582717
2020-07-07 00:00:00+05:30,-0.0010664824347836918,919768.2083445019,-0.116111935335244
2020-07-08 00:00:00+05:30,0.0022565301414486927,921843.6930297776,-0.1141174152756611
2020-07-09 00:00:00+05:30,0.008979032149668768,930120.9571864614,-0.10616304706658952
2020-07-10 00:00:00+05:30,-0.007094427218251136,923522.281751532,-0.11250430827415903
2020-07-13 00:00:00+05:30,0.0022271953156005465,925579.1462513016,-0.11052768202693164
2020-07-14 00:00:00+05:30,-0.017030572568120985,909816.0034335294,-0.12567590488550673
2020-07-15 00:00:00+05:30,-0.005008131963607048,905259.5248257327,-0.13005463533280148
2020-07-16 00:00:00+05:30,0.0018565987057809232,906940.2284879201,-0.12843949589466008
2020-07-17 00:00:00+05:30,0.01313298203558097,918851.0582159976,-0.11699330745132286
2020-07-20 00:00:00+05:30,0.00489115440864687,923345.3006202808,-0.1126743853741986
2020-07-21 00:00:00+05:30,0.004037146576519105,927072.980939625,-0.10909212180685435
2020-07-22 00:00:00+05:30,-0.0039332185856929425,923426.6002606994,-0.1125962572315039
2020-07-23 00:00:00+05:30,0.005847231538276092,928826.0894010268,-0.10740740207960375
2020-07-24 00:00:00+05:30,-0.007293832593974588,922051.3873960198,-0.11391782306345588
2020-07-27 00:00:00+05:30,-0.005165046467113951,917288.9491350524,-0.1184944786810147
2020-07-28 00:00:00+05:30,0.012095158680868108,928383.7045310477,-0.10783252952260003
2020-07-29 00:00:00+05:30,0.006905187115991089,934794.3677262715,-0.10167194620015318
2020-07-30 00:00:00+05:30,-0.0039020238249615263,931146.7778319637,-0.10517724366871162
2020-07-31 00:00:00+05:30,0.008971175357123001,939500.2588591145,-0.09714963180811931
2020-08-03 00:00:00+05:30,0.005607174952189258,944768.2011781647,-0.09208719183801883
2020-08-04 00:00:00+05:30,0.008693060038576925,952981.1278735447,-0.08419465128687387
2020-08-05 00:00:00+05:30,0.012586705844081753,964976.0210050503,-0.07266767875218505
2020-08-06 00:00:00+05:30,0.004896824185088941,969701.3389227387,-0.06812669541388405
2020-08-07 00:00:00+05:30,0.007996875836263889,977455.9201283627,-0.06067462030198001
2020-08-10 00:00:00+05:30,0.01672986700024177,993808.6276707092,-0.044959831629680536
2020-08-11 00:00:00+05:30,0.00465771473988287,998437.504764434,-0.04051152696028171
2020-08-12 00:00:00+05:30,0.003564251794339174,1001996.1874323263,-0.03709166844860201
2020-08-13 00:00:00+05:30,0.013221653240098502,1015244.2335704572,-0.024360428386827615
2020-08-14 00:00:00+05:30,-0.003439870461034998,1011751.9249206621,-0.027716502129836562
2020-08-17 00:00:00+05:30,0.009557425985729683,1021421.6690590108,-0.01842397456179612
2020-08-18 00:00:00+05:30,0.011528172234273512,1033196.7939837421,-0.007108197079510936
2020-08-19 00:00:00+05:30,0.008176738845090431,1041644.9743437318,0.0
2020-08-20 00:00:00+05:30,0.0054975069989163005,1047371.4248805724,0.0
2020-08-21 00:00:00+05:30,0.011193442391177482,1059095.1165871385,0.0
2020-08-24 00:00:00+05:30,0.006093267515999951,1065548.466457393,0.0
2020-08-25 00:00:00+05:30,-0.002592070293846514,1062786.489930835,-0.00259207029384656
2020-08-26 00:00:00+05:30,0.004443944237333751,1067509.4538282794,0.0
2020-08-27 00:00:00+05:30,-0.0014242667722845679,1065989.0355840921,-0.001424266772284577
2020-08-28 00:00:00+05:30,0.002062109925438042,1068187.2221547784,0.0
2020-08-31 00:00:00+05:30,-0.030111991917616997,1036021.9771547519,-0.030111991917617043
2020-09-01 00:00:00+05:30,0.009891595641022238,1046269.887627979,-0.02051825192458967
2020-09-02 00:00:00+05:30,0.012267699511103843,1059105.2122169153,-0.008502264162589923
2020-09-03 00:00:00+05:30,0.00847429826145673,1068080.385675505,-0.00010001662354464091
2020-09-04 00:00:00+05:30,-0.017927420228009874,1048932.4597642054,-0.01802564381151439
2020-09-07 00:00:00+05:30,-0.0004518970528008645,1048458.4502770506,-0.018469395129002142
2020-09-08 00:00:00+05:30,-0.018191189833464936,1029385.7435755604,-0.03632460468956611
2020-09-09 00:00:00+05:30,-0.006363093169392715,1022835.6661819444,-0.042456561014977856
2020-09-10 00:00:00+05:30,0.004772746629311665,1027717.4016600541,-0.03788644879414249
2020-09-11 00:00:00+05:30,0.004699202599044699,1032546.8539450185,-0.033365282293739806
2020-09-14 00:00:00+05:30,0.014451381669459673,1047468.5826229777,-0.01939607505321639
2020-09-15 00:00:00+05:30,0.0056135568022611295,1053348.6070101156,-0.013891399220007483
2020-09-16 00:00:00+05:30,-0.0002052857344827496,1053132.3695676592,-0.014093833248398302
2020-09-17 00:00:00+05:30,-0.004466156313523725,1048428.9157863385,-0.01849704429957788
2020-09-18 00:00:00+05:30,0.002537911146843962,1051089.7352183862,-0.016006077007645447
2020-09-21 00:00:00+05:30,-0.034311894141000165,1015024.8554908809,-0.04976877232874666
2020-09-22 00:00:00+05:30,-0.014047827714685069,1000765.9611948219,-0.06311745690418613
2020-09-23 00:00:00+05:30,-0.007830020338943963,992929.9433641436,-0.07045326627182791
2020-09-24 00:00:00+05:30,-0.022832734718698882,970258.6373730575,-0.09167736025167617
2020-09-25 00:00:00+05:30,0.024147546712042885,993688.0031417866,-0.06974359687874743
2020-09-28 00:00:00+05:30,0.02050815983523094,1014066.71553657,-0.050665749875789534
2020-09-29 00:00:00+05:30,0.0007919961085889198,1014869.8524291244,-0.049913880843941105
2020-09-30 00:00:00+05:30,0.00022517711950826701,1015098.3778991703,-0.049699943188344586
2020-10-01 00:00:00+05:30,0.006567544622430879,1021765.0817921802,-0.043458805160535574
2020-10-05 00:00:00+05:30,0.010241882471049507,1032229.8796729179,-0.03366202266427265
2020-10-06 00:00:00+05:30,0.0025160405564879865,1034827.0119137936,-0.031230677122021322
2020-10-07 00:00:00+05:30,-0.0036788198350377853,1031020.0697765324,-0.03479460492260089
2020-10-08 00:00:00+05:30,0.00268872793089214,1033792.2022354509,-0.03219943021780858
2020-10-09 00:00:00+05:30,-0.002188647311629316,1031529.595711245,-0.03431760433305564
2020-10-12 00:00:00+05:30,-0.004662166014891134,1026720.4334867657,-0.03881977597931263
2020-10-13 00:00:00+05:30,-0.005939479062778642,1020622.248968744,-0.04452868579544045
2020-10-14 00:00:00+05:30,0.002931136339626944,1023613.831931728,-0.04172806910490434
2020-10-15 00:00:00+05:30,-0.012896722336917212,1010412.5685610768,-0.054086636120919795
2020-10-16 00:00:00+05:30,0.013139469123230274,1023688.8533074089,-0.04165783668297973
2020-10-19 00:00:00+05:30,0.007917159437634203,1031793.5611735724,-0.034070488980191715
2020-10-20 00:00:00+05:30,0.004395568563215224,1036328.880514795,-0.029824679587271086
2020-10-21 00:00:00+05:30,0.0033973425958175847,1039849.6447638439,-0.026528661645822016
2020-10-22 00:00:00+05:30,0.00214698600466908,1042082.1873981119,-0.024438632306429064
2020-10-23 00:00:00+05:30,0.008752466863855387,1051202.9772127278,-0.015900063762033678
2020-10-26 00:00:00+05:30,-0.011268475204562632,1039357.5225290437,-0.026989369492342874
2020-10-27 00:00:00+05:30,0.0012675804592397098,1040674.9918147653,-0.02575600023047897
2020-10-28 00:00:00+05:30,-0.0071652742488528135,1033218.2700944899,-0.032736725674126776
2020-10-29 00:00:00+05:30,-0.0032221891384594838,1029889.0454069334,-0.035853430890690485
2020-10-30 00:00:00+05:30,0.0024445462975214234,1032406.6568597407,-0.033496529964906485
2020-11-02 00:00:00+05:30,-0.006013455954843121,1026198.3249012278,-0.03930855601216554
2020-11-03 00:00:00+05:30,0.008827876592162269,1035257.4770725396,-0.030827690501494587
2020-11-04 00:00:00+05:30,0.00024547265088939734,1035511.6044697897,-0.030589785205513476
2020-11-05 00:00:00+05:30,0.018599003029197262,1054771.0879380922,-0.01255972168401609
2020-11-06 00:00:00+05:30,0.0012699589620072033,1056110.6039340852,-0.01130571305312178
2020-11-09 00:00:00+05:30,0.005194844328528085,1061596.9341152308,-0.006169600143927534
2020-11-10 00:00:00+05:30,0.003351048709182814,1065154.39715097,-0.002839226065343148
2020-11-11 00:00:00+05:30,0.011213852057446183,1077098.8809789591,0.0
2020-11-12 00:00:00+05:30,0.003277963277756813,1080629.5715573214,0.0
2020-11-13 00:00:00+05:30,0.00718351920664192,1088392.2948398686,0.0
2020-11-14 00:00:00+05:30,0.006081927381005505,1095011.8177391307,0.0
2020-11-17 00:00:00+05:30,0.017327981960363757,1113986.1627632994,0.0
2020-11-18 00:00:00+05:30,0.010438348844806957,1125614.3389385107,0.0
2020-11-19 00:00:00+05:30,-0.007600759914485615,1117058.8145919368,-0.0076007599144855
2020-11-20 00:00:00+05:30,0.012142195453199623,1130622.3610514316,0.0
2020-11-23 00:00:00+05:30,0.012264805695031586,1144489.2246241854,0.0
2020-11-24 00:00:00+05:30,0.0033047375764189463,1148271.4611706075,0.0
2020-11-25 00:00:00+05:30,-0.0043979597944147405,1143221.4094513054,-0.0043979597944145965
2020-11-26 00:00:00+05:30,0.015741736019610895,1161217.6990908552,0.0
2020-11-27 00:00:00+05:30,0.016314578203927718,1180162.476054458,0.0
2020-12-01 00:00:00+05:30,0.018441223911089363,1201926.116526844,0.0
2020-12-02 00:00:00+05:30,0.01691775706056019,1222260.0105709876,0.0
2020-12-03 00:00:00+05:30,0.01674470674930545,1242726.3960194017,0.0
2020-12-04 00:00:00+05:30,0.012953955275959782,1258824.618173692,0.0
2020-12-07 00:00:00+05:30,0.006276315656627372,1266725.3988336835,0.0
2020-12-08 00:00:00+05:30,-0.004151263459665396,1261466.8879720753,-0.004151263459665322
2020-12-09 00:00:00+05:30,-0.0005288033190466705,1260799.820094848,-0.004677871576816317
2020-12-10 00:00:00+05:30,-0.002948737129739447,1257082.0528521657,-0.00761281489294896
2020-12-11 00:00:00+05:30,0.0032458288469983066,1261162.326042357,-0.004391695940137219
2020-12-14 00:00:00+05:30,0.0076983418639363106,1270871.184774148,0.0
2020-12-15 00:00:00+05:30,0.0026869475146381974,1274285.9489455023,0.0
2020-12-16 00:00:00+05:30,0.009201006899150155,1286010.66275324,0.0
2020-12-17 00:00:00+05:30,-0.0028085447867590265,1282398.8442106477,-0.0028085447867590707
2020-12-18 00:00:00+05:30,-0.0032087611485701836,1278283.9326223733,-0.006008293985933499
2020-12-21 00:00:00+05:30,-0.042108872956273254,1224456.8369015325,-0.04786416445406916
2020-12-22 00:00:00+05:30,0.009292437824767024,1235835.0259275509,-0.039016501401525905
2020-12-23 00:00:00+05:30,0.021607656363629837,1262538.5244899308,-0.018251900192691517
2020-12-24 00:00:00+05:30,0.004354425380849747,1268036.1542852705,-0.013976951349289446
2020-12-28 00:00:00+05:30,0.013591765474433389,1285271.0043074184,-0.0005751573196430826
2020-12-29 00:00:00+05:30,-0.0010582182759837013,1283910.9070410682,-0.001632766953639675
2020-12-30 00:00:00+05:30,0.0051009178119339055,1290460.03105573,0.0
2020-12-31 00:00:00+05:30,0.0027513276808435218,1294010.509460196,0.0
2021-01-01 00:00:00+05:30,0.008719461684599975,1305293.5845169039,0.0
2021-01-04 00:00:00+05:30,0.01842653368171428,1329345.62071653,0.0
2021-01-05 00:00:00+05:30,0.0015127246844026927,1331356.5546510904,0.0
2021-01-06 00:00:00+05:30,0.0009122397248427228,1332571.070988173,0.0
2021-01-07 00:00:00+05:30,0.014685573332165816,1352140.6411714924,0.0
2021-01-08 00:00:00+05:30,0.0038481827361158977,1357343.9254436493,0.0
2021-01-11 00:00:00+05:30,-0.0050046665164379285,1350550.871748691,-0.005004666516437939
2021-01-12 00:00:00+05:30,0.004435453136893641,1356541.176849323,-0.0005914113433438395
2021-01-13 00:00:00+05:30,-0.0023848347694420753,1353306.0502845931,-0.0029748356944511167
2021-01-14 00:00:00+05:30,-0.003607225464898679,1348424.370238205,-0.006571330256278984
2021-01-15 00:00:00+05:30,-0.0042440659439745895,1342701.5682904518,-0.010787507041306155
2021-01-18 00:00:00+05:30,-0.017499857610320028,1319204.4820322155,-0.02809858481443306
2021-01-19 00:00:00+05:30,0.016879885676474284,1341472.5028728119,-0.011693000037297008
2021-01-20 00:00:00+05:30,0.00878928390123861,1353263.0855462663,-0.0030064892330432524
2021-01-21 00:00:00+05:30,-0.00898701028502677,1341101.296278115,-0.011966480168410842
2021-01-22 00:00:00+05:30,-0.015412062086928724,1320432.159835016,-0.02719411412002215
2021-01-25 00:00:00+05:30,-0.009502581933160824,1307884.6450490032,-0.036438281755657664
2021-01-27 00:00:00+05:30,-0.007744747142596469,1297755.4091814142,-0.0439008236197459
2021-01-28 00:00:00+05:30,-0.001904975293586187,1295283.2171898056,-0.04572216892896841
2021-01-29 00:00:00+05:30,-0.004006807260050297,1290093.2669913482,-0.049545776270608854
2021-02-01 00:00:00+05:30,0.030077996002112476,1328896.6871182665,-0.020958017929085138
2021-02-02 00:00:00+05:30,0.01568791961850417,1349744.3115270743,-0.005598886011215609
2021-02-03 00:00:00+05:30,0.009026871411193984,1361928.27986522,0.0
2021-02-04 00:00:00+05:30,0.011387484421314067,1377437.2169351322,0.0
2021-02-05 00:00:00+05:30,0.0008316694077081211,1378582.7893294957,0.0
2021-02-08 00:00:00+05:30,0.012065303596680746,1395215.809215915,0.0
2021-02-09 00:00:00+05:30,-0.0038192682765430916,1389887.1057368454,-0.0038192682765428865
2021-02-10 00:00:00+05:30,0.0002370081941677677,1390216.5203698734,-0.003583165280252265
2021-02-11 00:00:00+05:30,0.010317779355441165,1404560.467683339,0.0
2021-02-12 00:00:00+05:30,0.0020972134250539886,1407506.1307524648,0.0
2021-02-15 00:00:00+05:30,0.012850879001839966,1425593.8217331127,0.0
2021-02-16 00:00:00+05:30,0.01002497046759673,1439885.3576947756,0.0
2021-02-17 00:00:00+05:30,0.007204153896440078,1450258.5134048394,0.0
2021-02-18 00:00:00+05:30,0.01157896947562948,1467051.0124633256,0.0
2021-02-19 00:00:00+05:30,-0.014239197942386872,1446161.3827052813,-0.014239197942386927
2021-02-22 00:00:00+05:30,-0.0011830391337922617,1444450.5171957617,-0.015405391547779534
2021-02-23 00:00:00+05:30,0.01664600076177988,1468494.8416053557,0.0
2021-02-24 00:00:00+05:30,0.009104649468025717,1481864.9723837767,0.0
2021-02-25 00:00:00+05:30,0.01671307026000947,1506631.4857830738,0.0
2021-02-26 00:00:00+05:30,-0.014011180064108049,1485521.8007455124,-0.014011180064108175
2021-03-01 00:00:00+05:30,0.012287077654749852,1503774.5224690964,-0.0018962588668406388
2021-03-02 00:00:00+05:30,0.010839667010142943,1520074.937550998,0.0
2021-03-03 00:00:00+05:30,0.010435185262543674,1535937.2011372922,0.0
2021-03-04 00:00:00+05:30,0.002731163320289066,1540132.0964833058,0.0
2021-03-05 00:00:00+05:30,-0.016255002067999104,1515097.2460699778,-0.016255002067999125
2021-03-08 00:00:00+05:30,0.004100531758826365,1521309.9504451982,-0.012221124461392341
2021-03-09 00:00:00+05:30,-0.006862982252287536,1510869.2272550643,-0.0190002333533984
2021-03-10 00:00:00+05:30,0.005177924877257643,1518692.3946131514,-0.01392069025709497
2021-03-12 00:00:00+05:30,-0.004617116140492275,1511680.41544554,-0.018473532953914407
2021-03-15 00:00:00+05:30,0.0035342055137081367,1517023.0047047723,-0.015004616702229745
2021-03-16 00:00:00+05:30,0.004039771147732842,1523151.4304696259,-0.011025460772133178
2021-03-17 00:00:00+05:30,-0.01741110307216133,1496631.6839192093,-0.028244598410372745
2021-03-18 00:00:00+05:30,-0.007247403948354722,1485784.9895439404,-0.035287302344688465
2021-03-19 00:00:00+05:30,0.010573507939559718,1501494.948927362,-0.025086904976635904
2021-03-22 00:00:00+05:30,0.008496141984189316,1514251.863201992,-0.01680390489907202
2021-03-23 00:00:00+05:30,0.008711447750178472,1527443.1891888864,-0.008238843488420855
2021-03-24 00:00:00+05:30,-0.012802808076166504,1507887.6271904532,-0.02093617123263558
2021-03-25 00:00:00+05:30,-0.01347167644796247,1487573.8529570578,-0.034125802355692736
2021-03-26 00:00:00+05:30,0.013758932481152375,1508041.2811606217,-0.020836404485017446
2021-03-30 00:00:00+05:30,0.011603655089329855,1525540.0720476806,-0.009474527846633496
2021-03-31 00:00:00+05:30,0.0002024327725126096,1525848.8913540442,-0.009274013029061279
2021-04-01 00:00:00+05:30,0.026407889734897886,1566143.340629038,0.0
2021-04-05 00:00:00+05:30,-0.0039490031385378665,1559958.6356614935,-0.003949003138537965
2021-04-06 00:00:00+05:30,0.01540483826296099,1583989.5461407683,0.0
2021-04-07 00:00:00+05:30,0.011917876413164533,1602867.3377914184,0.0
2021-04-08 00:00:00+05:30,0.011661952282505956,1621559.9001999293,0.0
2021-04-09 00:00:00+05:30,0.000904027406207976,1623025.8347905178,0.0
