Metric,Value
Assets,500.0
Effective_Holdings,238.43255615234375
Top5_Weight,0.17738448083400726
Top10_Weight,0.3076828420162201
Portfolio_Return,0.43568071722984314
Portfolio_Volatility,0.15093480158105643
Portfolio_Sharpe,2.4890264756341933
