Security_ID,Symbol,Company_Name,Sector,Industry,Last_Close,Market_Cap,Log_Market_Cap,Momentum_1M,Momentum_3M,Momentum_6M,Momentum_12M,Volatility_20D,Volatility_60D,ATR_14,Max_Drawdown_252D,SMA_50,SMA_200,Distance_SMA50,Distance_SMA200,Price_52W_High,Distance_52W_High,ADV_20D,Dollar_Volume,Turnover_Ratio,Factor_Date,Engine_Version
SEC3482D470,PATANJALI,Patanjali Foods Limited,Consumer Defensive,Packaged Foods,424.95001220703125,463436751348.0,26.861935753844858,-0.07589429908287992,-0.1305733231735109,-0.19330362786104027,-0.23972549936010268,0.2255503751122733,0.2364232383937884,12.128572736467634,-0.4029880169834572,454.9859875488281,526.4706475830078,-0.06601516566171939,-0.19283247003807547,642.2882080078125,-0.33838110849784997,1435104612.810887,1435104612.810887,3239109.85,2026-06-12,1.0.0
SEC035D8647,SUNDARMFIN,Sundaram Finance Limited,Financial Services,Credit Services,4146.2998046875,456954258592.0913,26.8478491322231,-0.10021490054081694,-0.22462836751986914,-0.11346910429667156,-0.1741820225855516,0.24591279056477636,0.31976609982511184,131.6142578125,-0.396880218334969,4559.91599609375,4793.460134277344,-0.09070697612863365,-0.13500901467023652,5581.5,-0.25713521370823256,404117177.3387207,404117177.3387207,95104.35,2026-06-12,1.0.0
SECCE14BC3C,AIIL,Authum Investment & Infrastructure Limited,Financial Services,Capital Markets,543.2000122070312,452722093316.9556,26.83854429363674,0.07457964828294994,0.20858826889254978,0.07360269859451818,0.08883901317037068,0.7196457550019686,0.6240831127763532,23.153570992606028,-0.3931726710917077,474.09100158691405,540.4337521362305,0.14577161428668806,0.0051185923526542165,667.9000244140625,-0.18670460794851518,601537367.5386337,601537367.5386337,1145458.8,2026-06-12,1.0.0
SEC28099C20,NLCINDIA,NLC India Limited,Utilities,Utilities - Regulated Electric,318.5,440742454634.0082,26.81172653869954,-0.09722219098572304,0.2007540056550423,0.36740805843298086,0.3479040383363112,0.35071342480923534,0.49979080675273996,13.42856924874442,-0.3393004431126946,319.20000122070314,269.8064705657959,-0.00219298627201181,0.18047576595213477,370.8999938964844,-0.1412779583682302,2585780070.022348,2585780070.022348,7799327.0,2026-06-12,1.0.0
SEC1E232E3B,SUPREMEIND,The Supreme Industries Limited,Industrials,Building Products & Equipment,3482.0,440706927130.66895,26.81164592714295,-0.007609642187545118,-0.13890742586108373,0.05607955381008489,-0.2031934227558747,0.23160907136439082,0.24436355927961279,87.12139020647321,-0.49391489003994904,3616.36998046875,3786.092386474609,-0.03715603801448797,-0.08031826892575178,4624.4189453125,-0.24704053824329708,499390041.14918214,499390041.14918214,141354.65,2026-06-12,1.0.0
SECC356BC59,360ONE,360 One Wam Limited,Financial Services,Asset Management,1092.5,437176333998.0,26.80360246094652,-0.0011885616841194047,0.053135834278337235,-0.017048137267252406,0.03644024761742637,0.26894732176600256,0.3265133827029953,31.17144775390625,-0.37667197709814204,1065.165020751953,1088.4914855957031,0.02566267077447759,0.0036826327604235765,1239.46435546875,-0.11857086072730982,874285942.2659241,874285942.2659241,804213.0,2026-06-12,1.0.0
SEC46187049,BDL,Bharat Dynamics Limited,Industrials,Aerospace & Defense,1189.5999755859375,434193281250.0,26.79675562041091,-0.10245966978019327,-0.1184230368585576,-0.14744308240366177,-0.39288446760441065,0.28391474902939084,0.4180874321905876,36.878566196986604,-0.46439586649366627,1314.4500024414062,1405.3079010009765,-0.0949827126353816,-0.15349513459747433,1977.3582763671875,-0.39838926015396836,1579448661.791266,1579448661.791266,1283771.35,2026-06-12,1.0.0
SEC7B048DFC,MPHASIS,Mphasis Limited,Technology,Information Technology Services,2264.89990234375,432811223492.7612,26.793567496427016,0.08722156078664578,0.03647261255389167,-0.2073841111657918,-0.13522624056460963,0.28692217258738123,0.3355036541991588,68.83572823660714,-0.5194419341553511,2273.3499951171875,2583.7684979248047,-0.003717022364170486,-0.12341221585337814,3000.60009765625,-0.24518435358552138,1087266955.5035644,1087266955.5035644,477207.4,2026-06-12,1.0.0
SEC5B2DD83E,PIIND,PI Industries Limited,Basic Materials,Agricultural Inputs,2833.699951171875,429623547360.0,26.78617519092943,-0.09027575844741953,-0.04020456411668538,-0.15207140205273673,-0.27494802689608133,0.46559141832425066,0.3848046629496852,72.77854701450893,-0.4300127498330354,2941.9400146484377,3250.321844482422,-0.036792070177371516,-0.12817865837433384,4306.5380859375,-0.34200048980758047,1572155511.4324462,1572155511.4324462,556603.55,2026-06-12,1.0.0
SECFC30A671,PAGEIND,Page Industries Limited,Consumer Cyclical,Apparel Manufacturing,38720.0,429089532780.0,26.78493143521826,0.0557366656839573,0.2303282761630412,0.0477552526126972,-0.14812517961671678,0.27548824133331584,0.27471428519120017,911.9750312342663,-0.4126643789260005,37114.286953125,37328.3131640625,0.0432640144455152,0.03728233927477165,48745.7890625,-0.20567497737384688,1249193223.4345703,1249193223.4345703,32502.65,2026-06-12,1.0.0
SECADF3A991,VOLTAS,Voltas Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",1281.5,425319252874.2407,26.77610590710742,0.04127736316212016,-0.11584105256375865,-0.044298622814940125,-0.02204323838402189,0.2743678870324367,0.3979973131958859,38.57859584263393,-0.4400039345589556,1330.6880029296874,1383.165503540039,-0.03696433936534593,-0.0735020525597544,1561.300048828125,-0.1792096586675549,1365058645.3162475,1365058645.3162475,1073180.6,2026-06-12,1.0.0
SECD8790F38,ASTERDM,Aster DM Healthcare Limited,Healthcare,Medical Care Facilities,814.25,419160299058.5592,26.761519259024027,0.08040864276897208,0.19555091060722862,0.298533859754895,0.43778792704811686,0.23903613913499125,0.2965173955672966,24.728581019810267,-0.30767591572560615,724.903994140625,656.3530895996093,0.12325219143715005,0.240567025435519,814.25,0.0,541880202.6130524,541880202.6130524,699994.5,2026-06-12,1.0.0
SECB9E58D4D,IRCTC,Indian Railway Catering & Tourism Corporation Limited,Consumer Cyclical,Travel Services,522.2999877929688,417639990234.375,26.75788563098544,-0.02546883870354244,-0.026830676516749752,-0.21356281461437354,-0.32854057025571104,0.22700535387765067,0.27021424229775187,12.100006103515625,-0.5602484267075645,537.0919940185547,625.4624032592774,-0.02754091736670894,-0.1649378362771774,777.8578491210938,-0.32854057025571104,461508507.9860474,461508507.9860474,881250.65,2026-06-12,1.0.0
SEC02EF59AC,HUDCO,Housing and Urban Development Corporation Limited,Financial Services,Credit Services,204.50999450683594,406105435221.8628,26.729878655498528,-0.009780682149809983,0.16587680322383624,-0.01834876697832788,-0.13707357459337677,0.20707906360420802,0.3840706531290759,4.767853873116629,-0.5081066510689151,204.83339874267577,208.11950317382812,-0.0015788647643645293,-0.017343442646878704,239.79080200195312,-0.14713161305841005,371888094.1090714,371888094.1090714,1818123.8,2026-06-12,1.0.0
SEC6A5BE181,IPCALAB,Ipca Laboratories Limited,Healthcare,Drug Manufacturers - Specialty & Generic,1597.699951171875,405977477255.6987,26.729563520269704,-0.0045483170268691975,0.023641658886066175,0.10110265415015496,0.1684196797271429,0.29186920126921073,0.2670213269787902,52.342860630580354,-0.48379514769709897,1544.7560034179687,1451.0790020751954,0.034273340020534615,0.10104270607389143,1656.199951171875,-0.03532182207746548,454038009.3819946,454038009.3819946,284496.35,2026-06-12,1.0.0
SECD432F3AA,ASTRAL,Astral Limited,Industrials,Building Products & Equipment,1506.699951171875,405393095967.0,26.72812304064416,-0.028436997851253976,-0.11161559482790384,0.08208842628102597,-0.006527775664929458,0.3393268408086544,0.3078631617557408,39.371451241629465,-0.48686891254437437,1550.3099951171876,1501.9529370117189,-0.028129886334130272,0.0031605611888216867,1746.300048828125,-0.13720442704965652,1146022924.6765442,1146022924.6765442,751710.95,2026-06-12,1.0.0
SECBE3F44C1,PETRONET,Petronet LNG Limited,Energy,Oil & Gas Refining & Marketing,273.8999938964844,403200005343.85205,26.72269856695717,0.03907430786979549,-0.07684535683347893,0.014820304151374364,-0.07878325124467322,0.2750069246293276,0.3670104611672816,5.764288766043527,-0.3396646609361693,272.1017987060547,276.65886344909666,0.006608538418271248,-0.009972098917119587,323.3999938964844,-0.15306122737851446,693700528.0217559,693700528.0217559,2567028.4,2026-06-12,1.0.0
SECFAF54D56,AIAENG,AIA Engineering Limited,Industrials,Specialty Industrial Machinery,4341.89990234375,402341434104.6826,26.720566903650393,0.12592377340118843,0.15997429645614858,0.1864735352763356,0.24631870270439982,0.33860421946468927,0.3248009462444581,143.72862025669642,-0.3709284587998768,4054.202021484375,3700.6527001953127,0.07096288723028144,0.17327948718738018,4630.7001953125,-0.062366441528884264,613406091.8040771,613406091.8040771,138937.8,2026-06-12,1.0.0
SEC98541475,ATHERENERG,Ather Energy Limited,Consumer Cyclical,Auto Manufacturers,1034.1500244140625,401338390830.5786,26.71807077580499,0.1032110064862386,0.4554219156715831,0.6039550591920317,2.2362699543711813,0.4364006810545418,0.4668481761406807,47.92142595563616,-0.21479402656394175,921.3019995117188,722.1174992370605,0.12248755018674884,0.4321076909321184,1042.0,-0.00753356582143716,4101349137.936835,4101349137.936835,4202067.55,2026-06-12,1.0.0
SEC0BD23E6D,FLUOROCHEM,Gujarat Fluorochemicals Limited,Basic Materials,Specialty Chemicals,3650.60009765625,399864995727.5391,26.71439281640369,-0.016938172167429655,0.1460773056526683,0.03208843314194221,-0.008175844736688864,0.21387390842341847,0.33388898102523484,106.84282575334821,-0.3802262632547727,3556.152001953125,3497.298912353516,0.026559071617650698,0.04383416720865019,3888.699951171875,-0.0612286513501441,323664032.5643555,323664032.5643555,87750.1,2026-06-12,1.0.0
SEC175F1AE1,M&MFIN,Mahindra & Mahindra Financial Services Limited,Financial Services,Credit Services,288.79998779296875,392546507982.5,26.69592085882445,-0.09932950790511408,-0.1660410107619631,-0.16808298179292158,0.05272796141680125,0.3242324798720104,0.4283534056900507,8.500004359654017,-0.35506175089574254,303.53100036621095,324.00499977111815,-0.048532151758697406,-0.1086557676672234,404.3999938964844,-0.28585560793333287,517946375.1254379,517946375.1254379,1742544.05,2026-06-12,1.0.0
SEC1D07A1DA,AJANTPHARM,Ajanta Pharma Limited,Healthcare,Drug Manufacturers - Specialty & Generic,3125.39990234375,390098980176.85547,26.689666339194787,-0.016303679222020362,0.0018912974334828192,0.19240005566305451,0.2179966423748656,0.21581823050467186,0.2961209048504948,98.10712541852679,-0.30457175719472196,2951.6639892578123,2736.198365478516,0.058860328857968325,0.14224171089919113,3259.199951171875,-0.041053034742472905,345940381.7751099,345940381.7751099,113968.3,2026-06-12,1.0.0
SECD41B7E52,NH,Narayana Hrudayalaya Limited,Healthcare,Medical Care Facilities,1899.9000244140625,386823940782.50793,26.681235493084074,0.03193745565577544,0.11398418318033565,0.022771344414333594,0.04987846178182087,0.30956085419087853,0.2964634406513876,51.80714634486607,-0.2890240418602972,1836.32599609375,1816.0894995117187,0.03462022998941783,0.046148895704136494,2257.88232421875,-0.15854781091328707,713339357.197223,713339357.197223,371933.2,2026-06-12,1.0.0
SEC1A8185DB,BALKRISIND,Balkrishna Industries Limited,Consumer Cyclical,Auto Parts,2020.0,386769692593.6841,26.68109524325116,-0.05972166173813165,-0.07152054176862566,-0.12952332156239132,-0.18767667883985284,0.24712010791760444,0.3479399023941411,69.74283272879464,-0.39149654460418826,2188.78599609375,2313.1985803222656,-0.07711397843141188,-0.12675028543438682,2760.447998046875,-0.2682347208028446,418650554.38912356,418650554.38912356,194312.4,2026-06-12,1.0.0
SEC87B93E73,GLAND,Gland Pharma Limited,Healthcare,Drug Manufacturers - Specialty & Generic,2255.39990234375,372709889401.45605,26.64406617756163,0.2071936216874961,0.3625323722671716,0.31556222015021684,0.38098203640077455,0.6484278927290148,0.45424521974360765,85.84284319196429,-0.7929800114043224,1981.7080029296876,1854.6570031738281,0.1381090952902475,0.2160738608185453,2345.699951171875,-0.038495992969182824,2169612581.064087,2169612581.064087,970120.35,2026-06-12,1.0.0
SECE496E96D,NAVINFLUOR,Navin Fluorine International Limited,Basic Materials,Chemicals,7268.5,371823202750.0,26.64168431682232,0.03820882731038422,0.16856913183279754,0.27361135447695806,0.6523594307298097,0.2890030410357737,0.29110623695981397,214.21428571428572,-0.3948252261585107,6764.81,5940.0901171875,0.07445737574299938,0.22363463459397348,7445.5,-0.023772748640118246,1027275226.45,1027275226.45,143844.25,2026-06-12,1.0.0
SEC7F0A12E2,COCHINSHIP,Cochin Shipyard Limited,Industrials,Aerospace & Defense,1414.5,368812951904.8706,26.633555447060104,-0.11288805268109126,-0.020632865623942953,-0.1241772711307566,-0.36984211008885937,0.33646129585055906,0.48828426865699665,44.34285191127232,-0.5779273020356999,1545.1179956054686,1601.700157470703,-0.08453593575180951,-0.1168759062659499,2244.675537109375,-0.36984211008885937,1540794506.0029724,1540794506.0029724,1039549.85,2026-06-12,1.0.0
SECCDFD81E7,WELCORP,Welspun Corp Limited,Basic Materials,Steel,1396.5,366284755992.0,26.626676889681747,0.0668449197860963,0.6541308854012438,0.7452977034183501,0.45360094793034755,0.35589634322624775,0.3792964563349133,46.271449497767854,-0.3831169118276657,1235.7709985351562,933.0732498168945,0.1300637429227316,0.49666706260633653,1413.5999755859375,-0.01209675713162739,1154836042.343451,1154836042.343451,854682.7,2026-06-12,1.0.0
SEC813579CA,SONACOMS,Sona BLW Precision Forgings Limited,Consumer Cyclical,Auto Parts,589.0,366032582500.76935,26.62598818961159,0.02693751640808717,0.15422303368535495,0.2531305454479109,0.14768252041232088,0.2431314917096506,0.35310176111194747,15.27142333984375,-0.5118824074553447,582.2639959716797,504.1581199645996,0.011568642531433193,0.16828426772409766,618.7000122070312,-0.04800389788434811,805761599.3373016,805761599.3373016,1347780.45,2026-06-12,1.0.0
SEC75C54A52,KPRMILL,K.P.R. Mill Limited,Consumer Cyclical,Textile Manufacturing,1064.5999755859375,364786514685.0,26.622578128139303,0.15285068115550726,0.17066191665419428,0.08991604305074419,-0.04737393836988191,0.43272892427578197,0.3248019461024497,41.203582763671875,-0.37642479735970125,947.067998046875,963.4750308227539,0.1241008858724475,0.10495855266412923,1239.5386962890625,-0.14113211731659325,360376037.4270355,360376037.4270355,350383.45,2026-06-12,1.0.0
SEC4AD5EAA3,JKCEMENT,J.K. Cement Limited,Basic Materials,Building Materials,4830.5,363238047951.0,26.618324235761197,-0.11594070278184476,-0.07087901519522988,-0.11876311228678282,-0.16022745899569357,0.2914049194044073,0.36460160692325283,143.10714285714286,-0.4662816147428588,5362.58,5766.7975,-0.09922089740386153,-0.16236004472152865,7539.0,-0.3592651545297785,325950935.775,325950935.775,63432.6,2026-06-12,1.0.0
SECA932BA3C,JBCHEPHARM,J. B. Chemicals & Pharmaceuticals Limited,Healthcare,Drug Manufacturers - Specialty & Generic,2258.800048828125,362525486597.83887,26.616360616625766,0.05978828621200605,0.06426338941394372,0.26164453583550107,0.37447676507503025,0.20051928416054587,0.2242468099258865,59.90457886277386,-0.2610679573746222,2092.0689868164063,1885.5577777099609,0.07969673230778151,0.19794793643049902,2270.60009765625,-0.005196885545942331,591575158.1629028,591575158.1629028,272365.25,2026-06-12,1.0.0
SECA9D7990C,UBL,United Breweries Limited,Consumer Defensive,Beverages - Brewers,1354.0999755859375,357105587784.19617,26.60129733909786,-0.010016137412719894,-0.17708904552662563,-0.18457184421663764,-0.34158527088531865,0.21556330269250706,0.2484029139958144,31.699994768415177,-0.4226521722927723,1406.7439916992187,1611.2074981689452,-0.0374225988693877,-0.15957443276250716,2056.6064453125,-0.34158527088531865,198508495.27810058,198508495.27810058,149065.35,2026-06-12,1.0.0
SEC9501A84E,GUJGASLTD,Gujarat Energy Limited,Utilities,Utilities - Regulated Gas,382.6499938964844,356340064997.1867,26.59915135060438,0.03446877591343789,-0.01480432567033585,-0.03953313313577078,-0.19495142681367272,0.37236283682016297,0.4011381825814007,15.303567068917411,-0.5845139933144012,371.2759991455078,398.88072998046874,0.030634877495862467,-0.04069069991117169,492.8293762207031,-0.2235649651592142,232290368.37140197,232290368.37140197,593069.55,2026-06-12,1.0.0
SEC8FEA48C4,GODFRYPHLP,Godfrey Phillips India Limited,Consumer Defensive,Tobacco,2294.60009765625,354562153888.59375,26.594149495867992,-0.05373409622457437,0.09705488168004606,-0.18440315017260966,-0.1597611849457795,0.2745492516055853,0.4383042260178997,58.06431361607143,-0.49786057906935577,2223.3940087890624,2596.649943237305,0.03202585263147717,-0.11632289765037873,3672.286865234375,-0.37515772000840064,1424295191.2658203,1424295191.2658203,619615.4,2026-06-12,1.0.0
SEC3766F244,GLAXO,GlaxoSmithKline Pharmaceuticals Limited,Healthcare,Drug Manufacturers - General,2097.10009765625,354414380274.958,26.593732631250745,-0.11822093725369187,-0.14131812034351188,-0.17075434931216238,-0.36720723455086646,0.13724520814279798,0.21055326273724548,38.426201157875376,-0.37958486455877594,2294.4212451171875,2452.4245275878907,-0.08600040113857088,-0.1448869989410536,3354.216796875,-0.37478695485335334,229800357.9709839,229800357.9709839,103827.95,2026-06-12,1.0.0
SEC4FDEFA17,LTTS,L&T Technology Services Limited,Technology,Information Technology Services,3335.300048828125,353219031907.56104,26.590354188447506,-0.03496054513110447,0.07777901638759688,-0.26564132451504463,-0.24508673822988292,0.46428485624917354,0.41062265883165094,131.60712541852678,-0.4993917216458118,3465.7908544921875,3852.969072265625,-0.03765109065797401,-0.13435587302368357,4643.83544921875,-0.28177901967020924,423153401.4796753,423153401.4796753,124104.8,2026-06-12,1.0.0
SECD7EC7C75,3MINDIA,3M India Limited,Industrials,Conglomerates,31445.0,352089762850.0,26.58715198813206,0.00640102416386612,-0.06746737841043893,-0.09938421881712733,0.08941256396133301,0.23083025170737592,0.2875525266507357,605.7142857142857,-0.36277991192980963,31936.7,32903.475,-0.015396080371484877,-0.04432586527714777,37635.0,-0.16447455825694168,187070518.5,187070518.5,5691.05,2026-06-12,1.0.0
SEC3F8208A8,KALYANKJIL,Kalyan Jewellers India Limited,Consumer Cyclical,Luxury Goods,342.6000061035156,351183294783.658,26.584574131470312,-0.02959915607072916,-0.12142583567448817,-0.25634904053452323,-0.371956612635724,0.3593596828356721,0.4570203114618742,12.7357177734375,-0.5747842348967536,387.2739990234375,443.05815551757814,-0.11535500196907944,-0.22673806624032877,611.21142578125,-0.4394738192833936,2819474066.426837,2819474066.426837,7981481.6,2026-06-12,1.0.0
SECE4778E2C,EMBASSY,Embassy Office Parks REIT,,,431.5899963378906,350644853410.56,26.583039734538172,0.014837277973818841,0.03784216519976469,0.03376164233001999,0.15724968103164416,0.1653974950139182,0.1561024371263151,5.992137363978794,-0.23279903905462496,427.7255352783203,416.0448672485352,0.009034908465438418,0.03736406890958999,453.97406005859375,-0.0493069223334347,176969867.63901368,176969867.63901368,411463.2,2026-06-12,1.0.0
SECC47C635F,ENDURANCE,Endurance Technologies Limited,Consumer Cyclical,Auto Parts,2495.5,349575302981.2969,26.579984834586234,-0.02079654698842459,0.014224751066856278,-0.028459119706080727,-0.003255111263839483,0.27270159779568176,0.3614314108107611,66.1142578125,-0.4287353907677248,2489.572001953125,2616.355498046875,0.00238113139215268,-0.04619230763445337,3041.199951171875,-0.17943573587182216,289126975.28222656,289126975.28222656,109698.0,2026-06-12,1.0.0
SECE66C9523,GODREJIND,Godrej Industries Limited,Industrials,Conglomerates,1031.5999755859375,344315585865.2128,26.564824474535882,-0.0911414200184334,0.15540124745923256,0.0,-0.2200211744832986,0.24954977184722196,0.6039118268802558,39.864288330078125,-0.4490621552041192,1025.3050012207032,1040.399747619629,0.0061396114890102105,-0.00845806821255457,1348.5,-0.2350018720163608,188640092.60740358,188640092.60740358,169910.35,2026-06-12,1.0.0
SEC3025F763,IREDA,Indian Renewable Energy Development Agency Limited,Financial Services,Credit Services,121.55000305175781,339439419256.2961,26.550561326951367,-0.04366636891418463,0.04412957198216616,-0.08138260209741666,-0.3302943992125523,0.28329310706379757,0.39943802895467206,3.2714271545410156,-0.6237527793100701,128.32199996948242,135.14657272338866,-0.05277346767767899,-0.10060610045553753,181.49766540527344,-0.3302943992125523,941378146.3213603,941378146.3213603,7403210.8,2026-06-12,1.0.0
SEC48E6DC28,HSCL,Himadri Speciality Chemical Limited,Basic Materials,Specialty Chemicals,680.5999755859375,339051954528.0,26.549419190778714,0.14349530683877054,0.5043002797018177,0.4703845281783099,0.38987095991766685,0.495453165219622,0.4084928556763456,33.292859758649556,-0.4029358165160052,577.6752954101562,490.07967391967776,0.1781704722247186,0.38875373088312437,702.6500244140625,-0.03138126814485276,7564432855.08317,7564432855.08317,11884499.95,2026-06-12,1.0.0
SECAE8DA8D6,POONAWALLA,Poonawalla Fincorp Limited,Financial Services,Credit Services,391.20001220703125,338438721521.5,26.547608883432346,-0.053586533372246614,-0.048059373192207655,-0.12911842926056838,-0.08330401357461925,0.2856639071611425,0.34710948649965895,11.003568376813616,-0.45406525201602166,409.51200012207033,446.99000106811525,-0.044716608816299686,-0.12481261041135094,542.5,-0.27889398671514976,454220249.99704283,454220249.99704283,1152678.1,2026-06-12,1.0.0
SEC3DA3820C,AEGISLOG,AEGIS LOGISTICS LIMITED,Energy,Oil & Gas Refining & Marketing,948.5999755859375,337065295715.33203,26.54354250436238,0.40710515646782497,0.4885837200250098,0.26034670140935945,0.19304228022172887,0.5228566411967508,0.4772277891310872,37.989288330078125,-0.5488392560016675,711.0220007324219,723.4980001831054,0.33413589819834977,0.31113005888870804,948.5999755859375,0.0,2635423346.9320345,2635423346.9320345,3028517.65,2026-06-12,1.0.0
SEC6F8CC376,CONCOR,Container Corporation of India Limited,Industrials,Railroads,447.45001220703125,336025842219.09393,26.54045390531844,-0.13752886905311623,-0.04217057036678129,-0.10490608591912398,-0.2904683292430448,0.310002781628775,0.326456547950707,12.24285888671875,-0.6281367684890646,490.0820001220703,504.6964503479004,-0.08698949952134594,-0.11342746338201448,630.6272583007812,-0.2904683292430448,852283658.7065628,852283658.7065628,1807354.45,2026-06-12,1.0.0
SEC0ADE6629,TATAINVEST,Tata Investment Corporation Limited,Financial Services,Asset Management,663.2000122070312,335674497488.1836,26.53940776988517,-0.013802305367009549,0.05947287030320059,-0.07136531626434461,-0.0913646152075922,0.27096761423444765,0.37435037934217014,19.2724699516923,-0.48851602277068373,678.4893237304688,707.0476412963867,-0.02253434356103623,-0.06201509845780673,1052.571533203125,-0.36992404669275136,268455500.4580231,268455500.4580231,400429.3,2026-06-12,1.0.0
SECADD7662E,EXIDEIND,Exide Industries Limited,Consumer Cyclical,Auto Parts,391.6000061035156,331925000000.0,26.528174876728375,0.12190236298127144,0.26322582614037304,0.05723545506579031,-0.025129528679554314,0.42787252899272155,0.39500913434347795,13.235713413783483,-0.498863214656839,354.9019982910156,361.81099975585937,0.10340321550516629,0.08233305888366327,427.3500061035156,-0.08365508246030162,1452006169.9047883,1452006169.9047883,3765187.0,2026-06-12,1.0.0
SEC9E0D5B21,NXST,"NXST.NS,0P0001QYGB,295316",,,155.02999877929688,329983109131.12,26.522307305645818,-0.012321332800222629,0.013779152005517492,-0.009389405409157892,0.18646524875369153,0.0898073236451187,0.16210494832014472,1.775714329310826,-0.16417151429662002,154.737607421875,154.28662590026855,0.001889594664758576,0.004818129080798261,160.6897430419922,-0.03522156520728448,50230975.43587799,50230975.43587799,322491.15,2026-06-12,1.0.0
SECADFAE0B4,MEDANTA,Global Health Limited,Healthcare,Medical Care Facilities,1223.5999755859375,329095041629.5586,26.519612426326898,-0.015211287254778716,0.11115149822137838,0.045454502787205975,0.021225119959475958,0.23114727488607822,0.32425650337953926,35.49287632533482,-0.35345424290030547,1161.4410021972656,1202.7967489624023,0.05351883846969141,0.01729571238156513,1427.199951171875,-0.14265693844703498,223768860.2232605,223768860.2232605,182771.2,2026-06-12,1.0.0
SEC44085741,DELHIVERY,Delhivery Limited,Industrials,Integrated Freight & Logistics,441.6000061035156,328557114405.0,26.517976524005014,-0.07178138496370867,0.08182261856362838,0.09131351233007456,0.20491133998230726,0.256210430594588,0.2970458884623783,10.342858450753349,-0.6563358279590767,456.79799987792967,439.7705003356934,-0.033270709982257785,0.004160137540889508,484.8500061035156,-0.08920284511817889,1019200169.0048615,1019200169.0048615,2275308.0,2026-06-12,1.0.0
SECDDF310DA,EMCURE,EMCURE PHARMACEUTICALS L,Healthcare,Drug Manufacturers - Specialty & Generic,1723.4000244140625,325948892843.84,26.510006435605685,0.010851076154074324,0.13815881652900774,0.22305021238640754,0.2931214416038337,0.22633624122607465,0.37231758867915005,55.850010463169646,-0.40678632382753344,1673.3379956054687,1488.0215002441407,0.029917463740181116,0.15818220646093017,1793.199951171875,-0.038924787340194555,226300951.4237854,226300951.4237854,131300.9,2026-06-12,1.0.0
SEC65AA5757,UCOBANK,UCO Bank,Financial Services,Banks - Regional,25.860000610351562,322517448329.64813,26.499423075066453,0.026597858757013038,-0.010097191353366841,-0.08898755849175266,-0.20568519020839648,0.26484930398872786,0.34658711270235293,0.5900004250662667,-0.6657036510851612,25.591401634216307,28.032144212722777,0.010495672725331806,-0.07748760087304907,33.028480529785156,-0.21703934920557555,102926032.0035986,102926032.0035986,4074136.15,2026-06-12,1.0.0
SEC68A9D442,BLUESTARCO,Blue Star Limited,Industrials,Building Products & Equipment,1572.5,321958067976.0,26.497687150333963,-0.05156815440289508,-0.19503455336575382,-0.09072511980981479,-0.02736002942854443,0.27094324093173233,0.38767434346304874,45.73573521205357,-0.3444846125947021,1693.87400390625,1810.054497680664,-0.07165468247717888,-0.1312416272466147,2016.699951171875,-0.22026080325620923,634732681.7478943,634732681.7478943,394858.05,2026-06-12,1.0.0
SEC826D8BB7,HONAUT,Honeywell Automation India Limited,Industrials,Electrical Equipment & Parts,36130.0,319389659900.0,26.489677698690453,0.24693701466781715,0.1787928221859707,0.05489051094890507,-0.07269531810029106,0.6199302375602236,0.46844471957079836,1043.2142857142858,-0.5488998409315026,31767.5,33515.7,0.1373258833713702,0.07800224969193548,41200.0,-0.12305825242718449,731960496.5,731960496.5,20995.15,2026-06-12,1.0.0
SEC2068170F,BANDHANBNK,Bandhan Bank Limited,Financial Services,Banks - Regional,201.75999450683594,318111616407.9206,26.485668153135716,0.037539789884457386,0.133419474933403,0.42747983397780676,0.12432001074786059,0.2674889002791443,0.46361658830685465,6.012141636439732,-0.6177671521288621,190.175,166.35069999694824,0.06091754703213326,0.2128593057350363,208.8800048828125,-0.03408660575228872,1645806136.3357658,1645806136.3357658,8173061.6,2026-06-12,1.0.0
SEC07FB217D,ABSLAMC,Aditya Birla Sun Life AMC Limited,Financial Services,Asset Management,1102.699951171875,317832281602.26245,26.484789664248577,0.07016685272200562,0.10253454407291684,0.5092040160488247,0.4145713097830299,0.39768921764605303,0.3988042189086459,37.100010463169646,-0.5413713743248472,1033.8800036621094,875.4897521972656,0.06656473407551955,0.25952353914408155,1110.300048828125,-0.006845084501501675,339181118.08288574,339181118.08288574,323257.35,2026-06-12,1.0.0
SEC57B5CEE6,ITCHOTELS,ITC HOTELS LIMITED,Consumer Cyclical,Resorts & Casinos,153.08999633789062,316195810062.9392,26.479627510726143,-0.008915987136037695,-0.02447622108125369,-0.1959627060399931,-0.29743429114391273,0.2014204151683423,0.37278508228810714,3.2914254324776784,-0.4588027549557334,155.88237823486327,188.48479789733886,-0.017913390394682316,-0.1877859750722526,253.09060668945312,-0.39511782621891256,386921299.5694443,386921299.5694443,2521069.75,2026-06-12,1.0.0
SECDD3D9B16,WOCKPHARMA,Wockhardt Limited,Healthcare,Drug Manufacturers - Specialty & Generic,1938.5999755859375,315316053944.5,26.476841318612585,0.25402674491885,0.49283845066393717,0.4537682606568709,0.2534592048286364,0.8002003434076006,0.629284771482504,147.91427176339286,-0.754382939828254,1597.239990234375,1431.3079949951173,0.21371865683219737,0.3544254502627513,2152.89990234375,-0.09954012563450598,6572491139.728467,6572491139.728467,3346913.55,2026-06-12,1.0.0
