Security_ID,Symbol,Company_Name,Sector,Rank,Alpha_Adjusted,Weight_Portfolio,Last_Close,Market_Cap,ADV_20D,Portfolio_Date,Engine_Version,Security_Return,Weight_Benchmark,Portfolio_Contribution,Benchmark_Contribution,Active_Weight,Active_Contribution
SECFA5934F9,JINDALSTEL,Jindal Steel Limited,Basic Materials,41,0.8184824902723735,0.017978858162799635,1147.4000244140625,1161869682805.318,1024062529.702185,2026-06-12,1.0.0,0.1807293978789457,0.004342882423620024,0.0032493082103137463,0.0007848865254799033,0.013635975739179611,0.002464421684833843
SECBC710BBF,PHOENIXLTD,The Phoenix Mills Limited,Real Estate,42,0.8892857142857142,0.02098866569632144,1751.0,623331592608.9569,765248267.053009,2026-06-12,1.0.0,0.0974347423725328,0.0,0.0020450252348642966,0.0,0.02098866569632144,0.0020450252348642966
SECDCBF746B,SHYAMMETL,Shyam Metalics and Energy Limited,Basic Materials,43,0.8247081712062256,0.015928090480701332,986.75,274974698093.1006,698681971.9648132,2026-06-12,1.0.0,0.12761179700254632,0.0,0.002032612249061449,0.0,0.015928090480701332,0.002032612249061449
SEC6ACA80F1,ADANIPORTS,Adani Ports and Special Economic Zone Limited,Industrials,44,0.8703470031545743,0.02397635874706965,1804.0999755859373,4125469104629.799,3373669639.0795164,2026-06-12,1.0.0,0.2300700421101607,0.01542034147962748,0.005516241866586634,0.003547758613570952,0.008556017267442168,0.001968483253015682
SEC910FE0F6,GRASIM,Grasim Industries Limited,Basic Materials,45,0.8295719844357976,0.01996675105820084,3107.5,2101928744185.5864,2760642338.060632,2026-06-12,1.0.0,0.151700307751776,0.007856672339349542,0.003028962280332167,0.0011918596117841914,0.0121100787188513,0.0018371026685479754
SEC8467BBC9,NESTLEIND,Nestlé India Limited,Consumer Defensive,46,0.821111111111111,0.022438738535261845,1383.0,2739749080011.9727,2801292064.615503,2026-06-12,1.0.0,0.14856733926672572,0.010240742400632054,0.0033336636806855988,0.0015214398505778457,0.01219799613462979,0.0018122238301077531
SEC8084428B,TITAN,Titan Company Limited,Consumer Cyclical,47,0.8125968992248063,0.022405024782387546,4124.0,3657287606980.0,3426222277.4719973,2026-06-12,1.0.0,0.17371635855973921,0.013670354172704872,0.003892119318637078,0.0023747641471042265,0.008734670609682674,0.0015173551715328515
SEC5E2FCDD9,WAAREEENER,WAAREE ENERGIES LIMITED,Technology,48,0.8099056603773584,0.019798209346551937,3023.60009765625,872676634168.4753,3060762629.659045,2026-06-12,1.0.0,0.06603345068194844,0.0,0.0013073440804764278,0.0,0.019798209346551937,0.0013073440804764278
SECE103320D,INDUSTOWER,Indus Towers Limited,Communication Services,49,0.8710526315789474,0.022585337020469245,420.8999938964844,1108015280054.4707,2733181575.117189,2026-06-12,1.0.0,0.0700393729896589,0.004141583308407321,0.001581862843673797,0.0002900738981052859,0.018443753712061924,0.001291788945568511
SEC10D35CD2,SBIN,State Bank of India,Financial Services,50,0.8302147239263803,0.023272599684859244,1014.5,4126793239582.544,8773996818.526707,2026-06-12,1.0.0,0.2640431297675674,0.03487174514655219,0.006144970058617937,0.009207644728952618,-0.011599145461692946,-0.0030626746703346806
