Date,Portfolio_Return,Holdings,Portfolio_NAV,Cumulative_Return,Benchmark_Return,Benchmark_NAV,Benchmark_Cumulative_Return,Excess_Return,Excess_Cumulative_Return,Rolling_Return,Rolling_Volatility,Rolling_Tracking_Error,Rolling_Sharpe,Rolling_Information_Ratio,Rolling_Beta,Rolling_Alpha,Rolling_Max_Drawdown,Rolling_Current_Drawdown,Rolling_Hit_Ratio,Rolling_Recovery_Score,Rolling_Risk_Grade,Rolling_Performance_Score
2020-08-20,-0.00045044477865147694,30,106.51987006977124,0.06519870069771239,-0.008432399987605033,102.61503711700742,0.026150371170074127,0.007981955208953556,0.09765826603953465,,,,,,,,,,,,UNKNOWN,
2020-08-25,-0.00983065278583788,30,108.45480100650826,0.08454801006508261,0.0005058064691958464,102.66694046661797,0.02666940466617973,-0.010336459255033726,0.08631236609666604,,,,,,,,,,,,UNKNOWN,
2020-08-28,0.0018789281857407643,30,108.66496392164701,0.08664963921647018,0.007643195654994939,103.45164397990405,0.03451643979904051,-0.005764267469254175,0.08005057106332658,,,,,,,,,,,,UNKNOWN,
2020-09-02,0.010712472584296803,30,106.92420834417055,0.06924208344170557,0.005645038251127943,104.0356324673127,0.04035632467312689,0.00506743433316886,0.08552365640869164,,,,,,,,,,,,UNKNOWN,
2020-09-08,-0.019094648395726475,30,103.47848268746525,0.03478482687465245,-0.0033201259317187093,103.69022106613521,0.03690221066135213,-0.015774522464007765,0.06840003910546089,,,,,,,,,,,,UNKNOWN,
2020-09-21,-0.03395862475646727,30,102.34686633225236,0.02346866332252362,-0.02211225483867385,101.3973964736424,0.013973964736424094,-0.01184636991779342,0.05574337702203258,,,,,,,,,,,,UNKNOWN,
2020-09-24,-0.02708253603205162,30,96.49060248821469,-0.03509397511785306,-0.029312272096516434,98.42520839832865,-0.015747916016713548,0.002229736064464815,0.05809740610459846,,,,,,,,,,,,UNKNOWN,
2020-09-30,-0.0017275485456405711,30,100.96007181952096,0.009600718195209579,0.002241001317642377,98.64577942003852,-0.013542205799614737,-0.003968549863282949,0.05389829378826194,,,,,,,,,,,,UNKNOWN,
2020-10-05,0.011390376461556273,30,102.75310374931304,0.02753103749313035,0.0075676439490797165,99.39229555576883,-0.006077044442311719,0.0038227325124765565,0.05792706506076972,,,,,,,,,,,,UNKNOWN,
2020-10-12,-0.0029866032063190443,30,102.13176057468533,0.021317605746853374,0.0014058853909966196,99.53202973206831,-0.004679702679316944,-0.004392488597315664,0.05328013249069863,,,,,,,,,,,,UNKNOWN,
2020-10-19,0.007808929150460304,30,103.37107273322377,0.03371072733223768,0.009402769621849272,100.46790647763399,0.004679064776339947,-0.0015938404713889678,0.051601371987824995,,,,,,,,,,,,UNKNOWN,
2020-10-30,0.00019244784227374044,30,103.54679130299573,0.03546791302995733,-0.002433373422367602,100.22343054421042,0.002234305442104123,0.0026258212646413422,0.054362689232316574,,,,,,,,,,,,UNKNOWN,
2020-11-09,0.0037075644740093387,30,104.9504115528181,0.049504115528181014,0.016104635537461442,101.837492365439,0.018374923654389974,-0.012397071063452104,0.041291680047251145,,,,,,,,,,,,UNKNOWN,
2020-11-11,0.008290469561320023,30,106.82963459513499,0.06829634595134992,0.009346041508720315,102.78926979623037,0.02789269796230376,-0.0010555719474002918,0.04019252176073196,,,,,,,,,,,,UNKNOWN,
2020-11-18,0.01065506610123383,30,111.11177665948777,0.11111776659487771,0.004975051165572175,103.30065167273843,0.033006516727384305,0.005680014935661655,0.04610083082029659,,,,,,,,,,,,UNKNOWN,
2020-11-26,0.015302892545028106,30,115.61127876218858,0.15611278762188574,0.010001213639976747,104.33378355926631,0.04333783559266302,0.005301678905051359,0.05164692152761319,,,,,,,,,,,,UNKNOWN,
2020-12-04,0.012438120494783083,30,124.27407491155674,0.2427407491155673,0.009490662358873525,105.32398027165108,0.05323980271651085,0.002947458135909558,0.05474660680257393,,,,,,,,,,,,UNKNOWN,
2020-12-09,0.0017899207883686982,30,125.11479001354012,0.2511479001354011,0.010165752285866914,106.39467776485422,0.06394677764854229,-0.008375831497498215,0.045912226951437596,,,,,,,,,,,,UNKNOWN,
2020-12-11,0.004405010890140406,30,125.27668741975543,0.2527668741975544,0.002637558535026452,106.67529995527431,0.06675299955274316,0.001767452355113954,0.04776082698020523,,,,,,,,,,,,UNKNOWN,
2020-12-18,-0.003267283241110324,30,126.23253431047424,0.2623253431047423,0.0014445849987885229,106.82940149333098,0.06829401493330978,-0.004711868239898847,0.042823916016547114,0.5515831710036091,0.24976308749967943,0.14810861156579372,1.9681978467063914,1.2057023319392477,,,,,,,ACCEPTABLE,64.76
2020-12-23,0.01895582596833578,30,124.16234533781095,0.24162345337810942,0.010010159185716239,107.89878080799402,0.07898780807994021,0.00894566678261954,0.0521526712821776,0.650412861017036,0.2514530056907808,0.14896307491317679,2.3480047867993443,1.4719942790997884,0.7442135272710438,0.2586381803434492,-0.07966080714712476,-0.013598617694398407,0.6190476190476191,98.64013823056015,ACCEPTABLE,60.53
2020-12-31,0.00013611369828886455,30,126.74039160679223,0.26740391606792224,-1.4318125132972703e-05,107.89723589974871,0.07897235899748711,0.00015043182342183725,0.05231094852703677,0.6313843348557758,0.25145520248486525,0.14896350288929278,2.2723106510002182,1.434537494314936,0.7473899575347285,0.31302650214153827,-0.07966080714712442,0.0,0.6349206349206349,100.0,ACCEPTABLE,59.95
2021-01-05,0.001668682579319878,30,130.83434228592054,0.30834342285920546,0.004712380865514287,108.40568876964456,0.08405688769644559,-0.0030436982861944094,0.04910803149646137,0.6631467474644503,0.2508293336057404,0.14907428115161303,2.4046100940191106,1.4000278530331294,0.7473944365193324,0.30404836692525355,-0.07966080714712465,0.0,0.6349206349206349,100.0,ACCEPTABLE,60.9
2021-01-07,0.022541885698230582,30,134.51668754456622,0.34516687544566227,-0.0006291696120880319,108.33748320449324,0.08337483204493235,0.023171055310318614,0.07341697172076533,0.7160117528339742,0.2536399310497742,0.15557173503445235,2.5863898878967864,1.8535290107702322,0.7456568111287113,0.3090309175487038,-0.07966080714712476,0.0,0.6507936507936508,100.0,ACCEPTABLE,65.64
2021-01-12,0.004353589312218058,30,134.6632215451345,0.3466322154513448,0.005433314024232416,108.92611477133825,0.08926114771338245,-0.0010797247120143579,0.07225797689010283,0.7607559734046281,0.2528914223008746,0.15554489827587528,2.7709756504548895,1.730417261837539,0.7424209956109618,0.383056940391263,-0.07966080714712453,0.0,0.6507936507936508,100.0,ACCEPTABLE,66.48
2021-01-15,-0.006284426565274184,30,133.35685776732376,0.33356857767323755,-0.011092344158201595,107.7178688184788,0.07717868818478801,0.00480791759292741,0.07741330488134945,0.6942478296323003,0.25312055628608615,0.15559698681792947,2.5057144269051386,1.7447113917782395,0.7418455141786467,0.38057663908092737,-0.07966080714712465,0.0,0.6666666666666666,100.0,ACCEPTABLE,64.57
2021-01-21,-0.007215193440503062,30,133.83929609419926,0.33839296094199245,-0.0037112802046228577,107.31809762424862,0.0731809762424862,-0.0035039132358802043,0.07363814214186237,0.6923593923858912,0.2531943108516598,0.15583158976707856,2.497526071019719,1.6680498477190897,0.7406896426402225,0.3655434081263768,-0.07966080714712453,-0.00628442656527417,0.6507936507936508,99.37155734347259,ACCEPTABLE,63.7
2021-01-25,-0.010741055140344227,30,130.78479595254058,0.3078479595254058,-0.009254169343308138,106.32495777523215,0.06324957775232143,-0.0014868857970360885,0.07204176483715541,0.5776537600239727,0.2526979073714224,0.15539195343689963,2.048508297550367,1.7702924073896926,0.7408511969332074,0.35644823148994803,-0.07966080714712465,-0.013454276652446029,0.6507936507936508,98.6545723347554,ACCEPTABLE,60.41
2021-01-29,-0.011042989030341071,30,127.51625682746356,0.2751625682746357,-0.013240422354072856,104.91717042750909,0.04917170427509099,0.002197433323731785,0.07439750513564092,0.5142558439585405,0.2540415768688187,0.15540616772424498,1.7881161405052526,1.8068756068200593,0.744467668187753,0.33707228416782165,-0.07966080714712453,-0.024050818665392826,0.6349206349206349,97.59491813346072,ACCEPTABLE,58.04
2021-02-04,0.011973317085071695,30,136.778806246261,0.3677880624626102,0.0071467580293813615,105.66698805768186,0.056669880576818654,0.004826559055690334,0.07958314814346457,0.5551260829057745,0.2548157178310048,0.1554823899967475,1.9430751255075436,1.8290098494134839,0.7462200580079343,0.3248193256862574,-0.07966080714712465,-0.03482821476904152,0.6190476190476191,96.51717852309585,ACCEPTABLE,59.22
2021-02-10,-0.0009612920832231072,30,137.373541515331,0.3737354151533099,-0.00018530340410816137,105.64740760509292,0.056474076050929245,-0.0007759886791149458,0.07874540384234185,0.5835340906155475,0.25404746173190473,0.15535908765069692,2.0607727668148517,1.8742972464813137,0.7481367301099321,0.3374583167865721,-0.07966080714712465,-0.023271906942906262,0.6190476190476191,97.67280930570938,ACCEPTABLE,60.53
2021-02-16,0.012486347869082577,30,140.29377739415904,0.40293777394159047,-8.162092525865194e-05,105.63878456593301,0.05638784565933008,0.012567968794341229,0.09230304241487142,0.8069463605281113,0.23722807853776634,0.15626509638214134,3.148642290289421,2.345652085076149,0.7465172441385032,0.35008455614598255,-0.07966080714712453,-0.024210827926223533,0.6190476190476191,97.57891720737764,STRONG,73.0
2021-02-18,0.00948687503464144,30,143.06749650295717,0.4306749650295716,-0.005914312869584326,105.01400374284746,0.050140037428474615,0.015401187904225766,0.10912580681946027,0.841404201183708,0.2375096856762239,0.1586607431668913,3.2899887807056745,2.7168539857120444,0.7098202244682735,0.47692875156974796,-0.07966080714712453,-0.012026784876826402,0.6349206349206349,98.79732151231735,STRONG,76.87
2021-02-23,0.01254998366022347,30,141.22346246728935,0.4122346246728936,0.0021872625461001327,105.2436969400502,0.05243696940050202,0.010362721114123338,0.12061936823600727,0.7899310876977708,0.2340161824076337,0.15686143516703321,3.119147916131291,3.3347662076993236,0.7050973369034732,0.5343760788184264,-0.07966080714712465,-0.0026540064473796754,0.6349206349206349,99.73459935526203,STRONG,79.24
2021-02-26,-0.018411360995526618,30,142.89578491955282,0.42895784919552815,-0.03763569324758598,101.28277744577257,0.01282777445772565,0.01922433225205936,0.1421625272990692,0.5383724152922514,0.22236862924615497,0.16043383074274437,2.1512585516849523,3.600847383111867,0.713356797225923,0.5823840241329356,-0.07966080714712476,0.0,0.6349206349206349,100.0,STRONG,72.43
2021-03-04,0.0021584615801132495,30,148.1004006833251,0.48100400683325084,-0.010812930524138231,100.18761380995966,0.001876138099596636,0.01297139210425148,0.15697796528744834,0.5954519391635894,0.22047578963326225,0.1533762582020883,2.428620122210498,3.377382466139286,0.6680012154049807,0.5447218526453936,-0.07966080714712453,-0.01841136099552676,0.6190476190476191,98.15886390044733,STRONG,73.15
2021-03-12,-0.009244246512911823,30,145.78744529780747,0.4578744529780747,-0.009479506235763657,99.23788470010187,-0.007621152998981251,0.00023525972285183376,0.15725015560290756,0.3403655354386717,0.19451148613934152,0.1357986509344251,1.4413829280900523,4.79658907208923,0.6944177627548547,0.523340144821245,-0.07966080714712453,-0.016292639630759664,0.6349206349206349,98.37073603692403,ACCEPTABLE,68.72
2021-03-17,-0.019495146579727996,30,142.88315396214497,0.4288315396214497,-0.012685759862868795,97.97897672549732,-0.020210232745026868,-0.006809386716859201,0.149369991765262,0.3640643886338542,0.1915353767734917,0.13700455693805635,1.5875103271049424,4.4138206980969725,0.791190036241879,0.5739008283981542,-0.07966080714712476,-0.025386272966578693,0.6190476190476191,97.46137270334214,ACCEPTABLE,69.68
2021-03-25,-0.012251826134465744,31,140.7371980218938,0.40737198021893795,-0.015430189146808937,96.4671425822121,-0.035328574177878935,0.0031783630123431925,0.15302310683458598,0.2767969848650268,0.19274221596850155,0.1363501115326926,1.124802803452547,4.651897371724433,0.7948036658477032,0.5430214435435767,-0.07966080714712465,-0.044386510433710336,0.6190476190476191,95.56134895662896,ACCEPTABLE,65.63
2021-03-30,0.01618392561479342,31,145.1680436182588,0.4516804361825879,0.02328481586755049,98.71336223450766,-0.012866377654923489,-0.007100890252757071,0.1448356162940605,0.32095933660832543,0.1949363239250834,0.13677460142076206,1.3386901494490866,4.590030091995028,0.806244232744214,0.5533956804602976,-0.07966080714712453,-0.05609452075962651,0.6031746031746031,94.39054792403735,ACCEPTABLE,67.18
2021-04-05,-0.010824507189278852,31,147.74234534634635,0.4774234534634636,-0.015439860548026041,97.18924168738006,-0.02810758312619943,0.004615353358747189,0.15011943720093668,0.3049862783744386,0.19577295764105623,0.1368404167626571,1.251379563992763,4.645943598055671,0.7997608527972092,0.5543437675875666,-0.07966080714712465,-0.040818424696204336,0.6031746031746031,95.91815753037956,ACCEPTABLE,66.42
2021-04-08,0.018761349378236893,31,155.15172633682715,0.5515172633682714,0.0036945688638336804,97.54831403361787,-0.024516859663821333,0.015066780514403213,0.16744803432659205,0.3454060007154428,0.1983611385586172,0.1383358409556058,1.4388201378018568,4.742634508032837,0.7994987092710881,0.557403654582235,-0.07966080714712465,-0.05120109255390415,0.6031746031746031,94.87989074460958,ACCEPTABLE,68.06
2021-04-16,0.007356334800113107,31,152.9292131197843,0.5292921311978429,0.002496282165007191,97.79182215016651,-0.022081778498334925,0.004860052635105916,0.1731218932221703,0.36914957191483233,0.19872212453267546,0.12919025425672698,1.5556877355344474,4.390324497178753,0.8078540671932954,0.5848535362505596,-0.07966080714712465,-0.03340034476161857,0.6031746031746031,96.65996552383814,ACCEPTABLE,69.08
2021-04-23,0.0003395430390675875,31,152.1016374695189,0.521016374695189,-0.004498133053794207,97.35194152256209,-0.02648058477437909,0.004837676092861794,0.17879707695902414,0.3322689377395149,0.19805002731142718,0.12927977024022785,1.374748296860272,4.437030839356493,0.8749530922110424,0.5349203383202108,-0.07966080714712487,-0.02628971408001124,0.6031746031746031,97.37102859199888,ACCEPTABLE,67.5
2021-05-05,0.004721940485794892,31,161.28172730654018,0.6128172730654018,0.0083709591539336,98.16687064860358,-0.01833129351396423,-0.003649018668138707,0.17449562441925326,0.40931954715558444,0.19551129405810652,0.1284190831882841,1.7866975349862175,4.576849089413908,0.8721129862410566,0.535079653911276,-0.07966080714712465,-0.0259590975303583,0.6031746031746031,97.40409024696417,STRONG,71.1
2021-05-06,0.012385839633623216,31,163.27933691679272,0.6327933691679271,0.0073164109749706,98.88509981839555,-0.011149001816044501,0.005069428658652616,0.18044964619714632,0.38071191482526756,0.19335927871079647,0.1284925036099257,1.6586321430426405,4.709174814635652,0.8572400159569838,0.5537157562082796,-0.07966080714712453,-0.021359734358166738,0.6190476190476191,97.86402656418332,STRONG,70.3
2021-05-12,-0.009342273512441658,31,165.87482834710707,0.6587482834710707,-0.0103866808073666,97.85801184997727,-0.021419881500227222,0.001044407294924941,0.1816825164189262,0.27748340613484485,0.1921319032765051,0.12848593872265757,1.1319484293134563,4.713932079359529,0.8584225257084012,0.5648316123882102,-0.07966080714712453,-0.009238452968920896,0.6190476190476191,99.0761547031079,ACCEPTABLE,65.69
2021-05-25,0.005595500733105111,31,169.43882824321375,0.6943882824321375,0.0007073438653115716,97.92723111433095,-0.020727688856690518,0.0048881568677935396,0.18745876592711097,0.293596454412389,0.192340425154361,0.12849331715852794,1.214494842802382,4.716642077470042,0.8599385551140303,0.5513034544633912,-0.07966080714712465,-0.01849441832689469,0.6031746031746031,98.15055816731054,ACCEPTABLE,66.1
2021-05-26,-0.0033761525553762644,31,168.86677691026046,0.6886677691026046,0.006115021504864648,98.52605823850693,-0.014739417614930694,-0.009491174060240913,0.17618838809033788,0.26987361465524495,0.19253192909470307,0.1306043720876881,1.09007173844922,4.347880048461522,0.8613142513152028,0.554402018651649,-0.07966080714712476,-0.013002403125096151,0.6031746031746031,98.69975968749038,ACCEPTABLE,65.01
2021-05-31,0.0046861825129080326,31,170.62757684359775,0.7062757684359775,0.009533088035724946,99.46531582550759,-0.005346841744924169,-0.004846905522816913,0.17048751409622986,0.3198153527093446,0.1918119225563569,0.13080325838640375,1.3545318207892283,3.9433911535291037,0.8509566204826473,0.5144978138870817,-0.07966080714712476,-0.01633465758393604,0.5873015873015873,98.3665342416064,ACCEPTABLE,66.65
2021-06-01,-0.00331395802077389,31,170.0621242167517,0.7006212421675171,-0.0005101904286871628,99.41456957338707,-0.005854304266129318,-0.0028037675920867273,0.16720573913726455,0.3164075033802006,0.19188683445912588,0.13114287859386659,1.3362433337489779,3.8216905338198144,0.8508928739739914,0.4776380226242085,-0.07966080714712476,-0.011725022257752182,0.6031746031746031,98.82749777422478,ACCEPTABLE,66.05
2021-06-08,0.001349322199240818,31,177.71200802051013,0.7771200802051013,-0.0007333060957773752,99.34166826350982,-0.006583317364901808,0.0020826282950181935,0.16963659483569948,0.2426320378726098,0.18815393874345349,0.12912361171203193,0.9706522174995617,3.53481223089723,0.8501482820035549,0.46450679502007,-0.07966080714712453,-0.01500012404697093,0.6031746031746031,98.49998759530291,ACCEPTABLE,61.06
2021-06-10,0.00521831206566858,31,177.23692863155148,0.7723692863155147,0.0065492869160790335,99.99228535168949,-7.714648310508387e-05,-0.0013309748504104534,0.1680798379438535,0.2891334405520966,0.1877392516406243,0.12858366001660906,1.220487663340164,3.658058479092578,0.8368229089267892,0.41175053869670974,-0.07966080714712453,-0.013671041848097865,0.6031746031746031,98.63289581519021,ACCEPTABLE,64.01
2021-06-24,0.0002696464625814311,33,172.7283375474579,0.7272833754745789,0.006597840798329813,100.6520185315011,0.006520185315010973,-0.006328194335748382,0.16068800172967523,0.26568205550760154,0.18747247921044596,0.12877981684939582,1.0971319970474949,3.6277238238709777,0.8339287624861904,0.4303046671471322,-0.07966080714712465,-0.008524069545055135,0.6190476190476191,99.14759304549449,ACCEPTABLE,63.06
2021-07-01,0.004021557510954837,33,176.35036212404918,0.7635036212404918,-0.002639697229908089,100.38632767699885,0.003863276769988433,0.006661254740862926,0.1684196401838598,0.27636690193315316,0.18756572322549686,0.12808092461735934,1.153552462637487,3.54184042646602,0.8361273303464298,0.4243256350636355,-0.07966080714712465,-0.00825672156767343,0.6190476190476191,99.17432784323266,ACCEPTABLE,63.02
2021-07-05,0.007485327852710839,33,177.6895726983033,0.776895726983033,0.007133188273225066,101.10240225237655,0.011024022523765442,0.0003521395794857732,0.16883108698461724,0.39450278078445716,0.1819701342147761,0.1275811246322765,1.8382290161398107,3.6910737362051513,0.8430173276948006,0.41639408682928725,-0.07966080714712476,-0.004268368937354827,0.6190476190476191,99.57316310626452,ACCEPTABLE,69.94
