Terminal_Value,CAGR,Max_Drawdown
1919753.7559057826,0.13932887753603485,-0.3604480380764601
2418690.9983811635,0.19320778345321732,-0.17190538698698044
2222880.4692609855,0.1732301687372615,-0.15467508686849896
2959268.5347634726,0.24232972113480677,-0.18420067676942142
2551662.5045714974,0.20604814877138966,-0.14327649026641764
822425.5533311287,-0.038344944343140175,-0.3868084166373881
2905930.650005146,0.23781872776628465,-0.22164759282076651
2786549.3440729952,0.22747695579423555,-0.3130132594534025
1390267.8958365428,0.0681191434763131,-0.30857510841360014
4534502.553885573,0.3530253395390308,-0.2406644914364251
1776055.1758711266,0.1217376343925578,-0.4401281139657116
1108392.5708553006,0.02079543976130349,-0.25685918521428996
2266428.369556413,0.17779145609725866,-0.3274387031622771
2941669.8191065947,0.24084857117342917,-0.1489188639888529
2180058.3066503485,0.16867464482094263,-0.25645494097739896
700883.3949830938,-0.06861518254943,-0.45672515819209547
1933542.8851917447,0.14096090031217812,-0.21549096542828694
5869066.831550164,0.42466846390749047,-0.17274410602560342
4072838.4860402136,0.3242788334415472,-0.15833106748096015
5263827.918099269,0.3939921773027619,-0.06960678508917817
2532397.7158891154,0.20422151623363893,-0.1356733392401961
3125528.1297861896,0.25598566415075763,-0.24911273785627486
3122221.683497506,0.25571981419678536,-0.17940301460555685
1104360.7452810744,0.0200517193970704,-0.38299890495538025
1634984.147059256,0.10332309548676788,-0.15089223609532043
2966481.487457119,0.24293474508816293,-0.11174612948128337
3734588.7495089406,0.30151313949847114,-0.1854387549767148
1106529.3492699051,0.02045201481750003,-0.25706528988903066
1501508.6759663003,0.08468983235268235,-0.38468361091173164
1031770.5687066782,0.006274870066966809,-0.25543071206786994
2642300.0536146183,0.21449694504686745,-0.1551451982193407
2394275.1229997934,0.1907889903007043,-0.2994461306156325
1917291.1235608945,0.13903642451543585,-0.19795102500055206
1510406.0154727085,0.08597228379708177,-0.3653333717902736
1540652.9682926545,0.09028732932542427,-0.23786048851566244
1748146.6518527032,0.11818991893639086,-0.2635953986120627
957870.7308761004,-0.00857154236521962,-0.3527907200852286
2342768.279211922,0.18562095629414332,-0.1894340591480077
607967.7224353806,-0.09473421861076026,-0.4474566777407204
1973733.3317149885,0.14566513045958063,-0.30315339831931487
3825440.099287391,0.3077847873853179,-0.18242642584012847
1169209.4418046887,0.03175946767234761,-0.2775140693137831
3861579.581323882,0.31024646867890726,-0.06013556352612859
1185952.086688055,0.034697568982044125,-0.40034171305490274
2100599.286764398,0.16002845586267922,-0.15094836272798196
2268686.6869192077,0.17802607788728952,-0.24105225700176625
2713463.9088286944,0.2209694847079431,-0.25645494097739896
3952411.198578763,0.31635317181463307,-0.14831969277805124
1856224.7542607572,0.13168643962843918,-0.2816310281808362
1271565.299610869,0.04922283417016016,-0.2537022959762367
2841140.0384640195,0.2322491523607737,-0.17292234578209076
2688472.9404468946,0.21871213052597782,-0.2418292107200617
1957063.2712251022,0.1437233121807271,-0.32434021852884154
2255625.9442876023,0.17666657339610126,-0.2050358146928245
2826191.385894534,0.2309497194049439,-0.2496038987522412
3153185.546949373,0.2582006506935173,-0.15420990540579194
2015302.8350299476,0.15045083373753854,-0.1680392519751469
2322473.8300090483,0.1835596910334305,-0.3339097755728805
1871224.4441531633,0.13350953158082657,-0.3380828622577763
2027902.2773235403,0.15188574718996084,-0.2521483560546395
