Metric,Value
Portfolio_NAV,100000000.0
Portfolio_Capacity_5pct,8028164115.26392
Portfolio_Capacity_10pct,16056328230.52784
Portfolio_Capacity_20pct,32112656461.05568
Average_Days_To_Liquidate,0.010199412203658078
Median_Liquidity_Score,51.0
